year,mgra_15,MoHub_carshare_flag,univ_flag,MLB_flag
2035,5916,1,0,0
2035,5346,1,0,0
2035,11017,1,0,0
2035,11018,1,0,0
2035,14403,1,0,0
2035,3442,1,0,0
2035,1233,1,0,0
2035,6547,1,0,0
2035,8154,1,0,0
2035,6659,1,0,0
2035,7271,1,0,0
2035,6943,1,0,0
2035,11015,1,0,0
2035,7698,1,0,0
2035,1803,1,0,0
2035,503,1,0,0
2035,816,1,0,0
2035,2073,1,0,0
2035,6871,1,0,0
2035,7009,1,0,0
2035,811,1,0,0
2035,2229,1,0,0
2035,2626,1,0,0
2035,331,1,0,0
2035,226,1,0,0
2035,499,1,0,0
2035,2433,1,0,0
2035,2963,1,0,0
2035,671,1,0,0
2035,3551,1,0,0
2035,2338,1,0,0
2035,2080,1,0,0
2035,3291,1,0,0
2035,2377,1,0,0
2035,3061,1,0,0
2035,7261,1,0,0
2035,58,1,0,0
2035,2848,1,0,0
2035,1343,1,0,0
2035,939,1,0,0
2035,2799,1,0,0
2035,1721,1,0,0
2035,749,1,0,0
2035,2774,1,0,0
2035,3364,1,0,0
2035,349,1,0,0
2035,1190,1,0,0
2035,1362,1,0,0
2035,3258,1,0,0
2035,294,1,0,0
2035,249,1,0,0
2035,3446,1,0,0
2035,1818,1,0,0
2035,3025,1,0,0
2035,1048,1,0,0
2035,3690,1,0,0
2035,2977,1,0,0
2035,3567,1,0,0
2035,556,1,0,0
2035,241,1,0,0
2035,3203,1,0,0
2035,3662,1,0,0
2035,215,1,0,0
2035,3200,1,0,0
2035,7325,1,0,0
2035,6456,1,0,0
2035,6216,1,0,0
2035,2658,1,0,0
2035,2976,1,0,0
2035,17,1,0,0
2035,2967,1,0,0
2035,942,1,0,0
2035,3074,1,0,0
2035,1776,1,0,0
2035,1029,1,0,0
2035,2565,1,0,0
2035,2148,1,0,0
2035,1153,1,0,0
2035,157,1,0,0
2035,554,1,0,0
2035,394,1,0,0
2035,10734,1,0,0
2035,4202,1,0,0
2035,5368,1,0,0
2035,7760,1,0,0
2035,6480,1,0,0
2035,1585,1,0,0
2035,2396,1,0,0
2035,2702,1,0,0
2035,3304,1,0,0
2035,3586,1,0,0
2035,894,1,0,0
2035,4203,1,0,0
2035,1981,1,0,0
2035,3099,1,0,0
2035,3098,1,0,0
2035,1177,1,0,0
2035,8811,1,0,0
2035,3877,1,0,0
2035,2641,1,0,0
2035,2054,1,0,0
2035,202,1,0,0
2035,3701,1,0,0
2035,1671,1,0,0
2035,242,1,0,0
2035,1582,1,0,0
2035,1355,1,0,0
2035,336,1,0,0
2035,678,1,0,0
2035,1007,1,0,0
2035,2031,1,0,0
2035,512,1,0,0
2035,616,1,0,0
2035,1648,1,0,0
2035,3097,1,0,0
2035,1378,1,0,0
2035,425,1,0,0
2035,1134,1,0,0
2035,1581,1,0,0
2035,2874,1,0,0
2035,20,1,0,0
2035,7511,1,0,0
2035,2178,1,0,0
2035,3376,1,0,0
2035,2537,1,0,0
2035,194,1,0,0
2035,1377,1,0,0
2035,424,1,0,0
2035,1731,1,0,0
2035,3228,1,0,0
2035,2266,1,0,0
2035,7857,1,0,0
2035,8378,1,0,0
2035,7072,1,0,0
2035,3673,1,0,0
2035,458,1,0,0
2035,2146,1,0,0
2035,8691,1,0,0
2035,622,1,0,0
2035,4200,1,0,0
2035,4201,1,0,0
2035,5225,1,0,0
2035,3552,1,0,0
2035,3319,1,0,0
2035,6066,1,0,0
2035,938,1,0,0
2035,16,1,0,0
2035,1460,1,0,0
2035,10655,1,0,0
2035,7740,1,0,0
2035,3462,1,0,0
2035,1784,1,0,0
2035,2986,1,0,0
2035,3199,1,0,0
2035,7739,1,0,0
2035,8405,1,0,0
2035,2554,1,0,0
2035,10742,1,0,0
2035,52,1,0,0
2035,1319,1,0,0
2035,8475,1,0,0
2035,280,1,0,0
2035,1642,1,0,0
2035,10743,1,0,1
2035,1909,1,0,0
2035,8721,1,0,0
2035,10745,1,0,0
2035,619,1,0,0
2035,6934,1,0,0
2035,4205,1,0,0
2035,1604,1,0,0
2035,2538,1,0,0
2035,2657,1,0,0
2035,666,1,0,0
2035,1178,1,0,0
2035,2864,1,0,0
2035,1492,1,0,0
2035,2447,1,0,0
2035,5288,1,0,0
2035,5615,1,0,0
2035,4174,1,0,0
2035,6921,1,0,0
2035,7743,1,0,0
2035,4900,1,0,0
2035,7252,1,0,0
2035,7471,1,0,0
2035,8853,1,0,0
2035,1728,1,0,0
2035,5351,1,0,0
2035,9079,1,0,0
2035,551,1,0,0
2035,2332,1,0,0
2035,1704,1,0,0
2035,2391,1,0,0
2035,2694,1,0,0
2035,2784,1,0,0
2035,133,1,0,0
2035,635,1,0,0
2035,3388,1,0,0
2035,1976,1,0,0
2035,1965,1,0,0
2035,6452,1,0,0
2035,1543,1,0,0
2035,5625,1,0,0
2035,10651,1,0,0
2035,5736,1,0,0
2035,10729,1,0,0
2035,8941,1,0,0
2035,10731,1,0,0
2035,10728,1,0,0
2035,10727,1,0,0
2035,3311,1,0,0
2035,2116,1,0,0
2035,1542,1,0,0
2035,6047,1,0,0
2035,1307,1,0,0
2035,6689,1,0,0
2035,8976,1,0,0
2035,4199,1,0,0
2035,1364,1,1,0
2035,6419,1,0,0
2035,377,1,1,0
2035,1510,1,0,0
2035,2280,1,0,0
2035,795,1,0,0
2035,2253,1,0,0
2035,3225,1,0,0
2035,3040,1,0,0
2035,1509,1,0,0
2035,2883,1,0,0
2035,1155,1,0,0
2035,1444,1,0,0
2035,741,1,0,0
2035,2756,1,0,0
2035,3653,1,0,0
2035,3282,1,0,0
2035,1711,1,0,0
2035,866,1,0,0
2035,2251,1,0,0
2035,3590,1,0,0
2035,2389,1,0,0
2035,2903,1,0,0
2035,2768,1,0,0
2035,3078,1,0,0
2035,1017,1,0,0
2035,1874,1,0,0
2035,1753,1,0,0
2035,1349,1,0,0
2035,2651,1,0,0
2035,1901,1,0,0
2035,2119,1,0,0
2035,1213,1,0,0
2035,1992,1,0,0
2035,56,1,0,0
2035,1710,1,0,0
2035,2510,1,0,0
2035,813,1,0,0
2035,1056,1,0,0
2035,3303,1,0,0
2035,2008,1,0,0
2035,2887,1,0,0
2035,604,1,0,0
2035,3531,1,0,0
2035,162,1,0,0
2035,1991,1,0,0
2035,2006,1,0,0
2035,437,1,0,0
2035,36,1,0,0
2035,3410,1,0,0
2035,3583,1,0,0
2035,4923,1,0,0
2035,2787,1,0,0
2035,2547,1,0,0
2035,543,1,0,0
2035,2822,1,0,0
2035,3409,1,0,0
2035,2250,1,0,0
2035,7047,1,0,0
2035,6611,1,0,0
2035,8075,1,0,0
2035,1508,1,0,0
2035,81,1,0,0
2035,2066,1,0,0
2035,984,1,0,0
2035,9009,1,0,0
2035,2064,1,0,0
2035,407,1,0,0
2035,2992,1,0,0
2035,3039,1,0,0
2035,6669,1,0,0
2035,2870,1,0,0
2035,3350,1,0,0
2035,733,1,0,0
2035,99,1,0,0
2035,436,1,0,0
2035,55,1,0,0
2035,809,1,0,0
2035,2677,1,0,0
2035,1015,1,0,0
2035,1272,1,0,0
2035,8838,1,0,0
2035,1477,1,0,0
2035,1920,1,0,0
2035,3150,1,0,0
2035,3427,1,0,0
2035,2275,1,0,0
2035,1196,1,0,0
2035,991,1,0,0
2035,7136,1,0,0
2035,2154,1,0,0
2035,1625,1,0,0
2035,1729,1,0,0
2035,4172,1,0,0
2035,2624,1,0,0
2035,10634,1,0,0
2035,5801,1,0,0
2035,519,1,0,0
2035,2171,1,0,0
2035,3312,1,0,0
2035,1802,1,0,0
2035,1814,1,0,0
2035,2705,1,0,0
2035,8388,1,0,0
2035,8771,1,0,0
2035,8088,1,0,0
2035,751,1,0,0
2035,2569,1,0,0
2035,10635,1,0,0
2035,1304,1,0,0
2035,3359,1,0,0
2035,2838,1,0,0
2035,506,1,0,0
2035,3059,1,0,0
2035,3488,1,0,0
2035,7137,1,0,0
2035,10646,1,0,0
2035,10645,1,0,0
2035,7775,1,0,0
2035,10643,1,0,0
2035,10648,1,0,0
2035,10726,1,0,0
2035,10649,1,0,0
2035,10644,1,0,0
2035,10647,1,0,0
2035,5493,1,0,0
2035,1862,1,0,0
2035,1884,1,0,0
2035,2929,1,0,0
2035,159,1,0,0
2035,8582,1,0,0
2035,3610,1,0,0
2035,3055,1,0,0
2035,7899,1,0,0
2035,8213,1,0,0
2035,213,1,0,0
2035,8167,1,0,0
2035,4169,1,0,0
2035,7867,1,0,0
2035,3455,1,0,0
2035,300,1,0,0
2035,10629,1,0,0
2035,5815,1,0,0
2035,1559,1,0,0
2035,4171,1,0,0
2035,3426,1,0,0
2035,7073,1,0,0
2035,8749,1,0,0
2035,135,1,0,0
2035,2841,1,0,0
2035,1485,1,0,0
2035,10641,1,0,0
2035,1426,1,0,0
2035,8930,1,0,0
2035,10631,1,0,0
2035,6283,1,0,0
2035,1185,1,0,0
2035,5192,1,0,0
2035,1013,1,0,0
2035,2964,1,0,0
2035,2477,1,0,0
2035,564,1,0,0
2035,1861,1,0,0
2035,747,1,0,0
2035,1253,1,0,0
2035,49,1,0,0
2035,2633,1,0,0
2035,1939,1,0,0
2035,2860,1,0,0
2035,3326,1,0,0
2035,5159,1,0,0
2035,899,1,0,0
2035,2800,1,0,0
2035,7135,1,0,0
2035,4198,1,0,0
2035,5158,1,0,0
2035,650,1,0,0
2035,3293,1,0,0
2035,707,1,0,0
2035,560,1,0,0
2035,12692,1,0,0
2035,5485,1,0,0
2035,4584,1,0,0
2035,1606,1,0,0
2035,1480,1,0,0
2035,3514,1,0,0
2035,102,1,0,0
2035,6434,1,0,0
2035,2484,1,0,0
2035,3051,1,0,0
2035,3177,1,0,0
2035,3528,1,0,0
2035,2,1,0,0
2035,981,1,0,0
2035,2117,1,0,0
2035,1632,1,0,0
2035,1038,1,0,0
2035,1094,1,0,0
2035,2134,1,0,0
2035,1332,1,0,0
2035,1812,1,0,0
2035,5356,1,0,0
2035,4177,1,0,0
2035,7122,1,0,0
2035,7989,1,0,0
2035,7555,1,0,0
2035,10561,1,0,0
2035,381,1,0,0
2035,8375,1,0,0
2035,5769,1,0,0
2035,10559,1,0,0
2035,10562,1,0,0
2035,12693,1,0,0
2035,7809,1,0,0
2035,1210,1,0,0
2035,1696,1,0,0
2035,5342,1,0,0
2035,6603,1,1,0
2035,4173,1,0,0
2035,2550,1,0,0
2035,6208,1,0,0
2035,712,1,0,0
2035,3179,1,0,0
2035,2184,1,0,0
2035,10636,1,0,0
2035,3406,1,0,0
2035,1342,1,0,0
2035,2218,1,0,0
2035,2321,1,0,0
2035,2496,1,0,0
2035,1540,1,0,0
2035,1054,1,0,0
2035,1607,1,0,0
2035,1415,1,0,0
2035,3144,1,0,0
2035,3057,1,0,0
2035,8769,1,0,0
2035,8386,1,0,0
2035,1247,1,0,0
2035,933,1,0,0
2035,2037,1,0,0
2035,1681,1,0,0
2035,1357,1,0,0
2035,1096,1,0,0
2035,1967,1,0,0
2035,2155,1,0,0
2035,2835,1,0,0
2035,2918,1,0,0
2035,5143,1,0,0
2035,2319,1,0,0
2035,490,1,0,0
2035,1306,1,0,0
2035,3469,1,0,0
2035,6072,1,0,0
2035,2217,1,0,0
2035,2357,1,0,0
2035,3645,1,0,0
2035,6339,1,0,0
2035,1328,1,0,0
2035,6516,1,0,0
2035,94,1,0,0
2035,3342,1,0,0
2035,2942,1,0,0
2035,8742,1,0,0
2035,10640,1,0,0
2035,1327,1,0,0
2035,2701,1,0,0
2035,3468,1,0,0
2035,25,1,0,0
2035,238,1,0,0
2035,3341,1,0,0
2035,2788,1,0,0
2035,2475,1,0,0
2035,1998,1,0,0
2035,7633,1,0,0
2035,1269,1,0,0
2035,5619,1,0,0
2035,263,1,0,0
2035,5245,1,0,0
2035,186,1,0,0
2035,7257,1,0,0
2035,3197,1,0,0
2035,3371,1,0,0
2035,3424,1,0,0
2035,932,1,0,0
2035,4168,1,0,0
2035,1016,1,0,0
2035,1975,1,0,0
2035,2059,1,0,0
2035,2834,1,0,0
2035,3504,1,0,0
2035,2728,1,0,0
2035,2727,1,0,0
2035,1164,1,0,0
2035,760,1,0,0
2035,1997,1,0,0
2035,1437,1,0,0
2035,2356,1,0,0
2035,750,1,0,0
2035,2432,1,0,0
2035,132,1,0,0
2035,574,1,0,0
2035,465,1,0,0
2035,240,1,0,0
2035,290,1,0,0
2035,387,1,0,0
2035,891,1,0,0
2035,520,1,0,0
2035,2612,1,0,0
2035,3254,1,0,0
2035,2309,1,0,0
2035,1870,1,0,0
2035,2151,1,0,0
2035,2390,1,0,0
2035,2729,1,0,0
2035,2078,1,0,0
2035,763,1,0,0
2035,3697,1,0,0
2035,559,1,0,0
2035,796,1,0,0
2035,1848,1,0,0
2035,3478,1,0,0
2035,3603,1,0,0
2035,1739,1,0,0
2035,2857,1,0,0
2035,3307,1,0,0
2035,1449,1,0,0
2035,1683,1,0,0
2035,1156,1,0,0
2035,2944,1,0,0
2035,3710,1,0,0
2035,2757,1,0,0
2035,1433,1,0,0
2035,3247,1,0,0
2035,1202,1,0,0
2035,2346,1,0,0
2035,3639,1,0,0
2035,3112,1,0,0
2035,2279,1,0,0
2035,2246,1,0,0
2035,85,1,0,0
2035,1201,1,0,0
2035,493,1,0,0
2035,1953,1,0,0
2035,1215,1,0,0
2035,342,1,0,0
2035,3752,1,0,0
2035,3169,1,0,0
2035,3754,1,0,0
2035,2881,1,0,0
2035,2189,1,0,0
2035,3602,1,0,0
2035,2889,1,0,0
2035,7702,1,0,0
2035,2781,1,0,0
2035,2252,1,0,0
2035,3168,1,0,0
2035,3601,1,0,0
2035,292,1,0,0
2035,3470,1,0,0
2035,7825,1,0,0
2035,1793,1,0,0
2035,2888,1,0,0
2035,5583,1,0,0
2035,9063,1,0,0
2035,7669,1,0,0
2035,7649,1,0,0
2035,7326,1,0,0
2035,10663,1,0,0
2035,8043,1,0,0
2035,6670,1,0,0
2035,10661,1,0,0
2035,8553,1,0,0
2035,9062,1,0,0
2035,8554,1,0,0
2035,10660,1,0,0
2035,4953,1,0,0
2035,10658,1,0,0
2035,8619,1,0,0
2035,10657,1,0,0
2035,9095,1,0,0
2035,5509,1,0,0
2035,233,1,0,0
2035,786,1,0,0
2035,3041,1,0,0
2035,1570,1,0,0
2035,2039,1,0,0
2035,5629,1,0,0
2035,1041,1,0,0
2035,10659,1,0,0
2035,8306,1,0,0
2035,1972,1,0,0
2035,11139,1,0,0
2035,5237,1,0,0
2035,3700,1,0,0
2035,7485,1,0,0
2035,11138,1,0,0
2035,5106,1,0,0
2035,2177,1,0,0
2035,1511,1,0,0
2035,8915,1,0,0
2035,8881,1,0,0
2035,2746,1,0,0
2035,3163,1,0,0
2035,11136,1,0,0
2035,11135,1,0,0
2035,10685,1,0,0
2035,10684,1,0,0
2035,6599,1,0,0
2035,10683,1,0,0
2035,5823,1,0,0
2035,10682,1,0,0
2035,8877,1,0,0
2035,1716,1,0,0
2035,4910,1,0,0
2035,11134,1,0,0
2035,7174,1,0,0
2035,4299,1,0,0
2035,11133,1,0,0
2035,6267,1,0,0
2035,8455,1,0,0
2035,371,1,0,0
2035,2225,1,0,0
2035,3096,1,0,0
2035,4302,1,0,0
2035,1649,1,0,0
2035,10680,1,0,0
2035,4301,1,0,0
2035,5132,1,0,0
2035,5433,1,0,0
2035,4300,1,0,0
2035,4298,1,0,0
2035,10681,1,0,0
2035,8745,1,0,0
2035,11248,1,0,0
2035,11249,1,0,0
2035,11246,1,0,0
2035,11251,1,0,0
2035,11243,1,0,0
2035,11250,1,0,0
2035,11242,1,0,0
2035,11247,1,0,0
2035,9080,1,0,0
2035,11252,1,0,0
2035,5750,1,0,0
2035,11312,1,0,0
2035,5024,1,0,0
2035,8634,1,0,0
2035,11302,1,0,0
2035,11300,1,0,0
2035,7484,1,0,0
2035,11310,1,0,0
2035,11301,1,0,0
2035,9027,1,0,0
2035,11309,1,0,0
2035,11303,1,0,0
2035,8353,1,0,0
2035,11311,1,0,0
2035,11307,1,0,0
2035,11305,1,0,0
2035,4905,1,0,0
2035,1098,1,0,0
2035,4316,1,0,0
2035,6740,1,0,0
2035,5070,1,0,0
2035,8876,1,0,0
2035,6994,1,0,0
2035,11304,1,0,0
2035,11308,1,0,0
2035,6545,1,0,0
2035,11306,1,0,0
2035,7100,1,0,0
2035,11293,1,0,0
2035,6078,1,0,0
2035,6155,1,0,0
2035,7595,1,0,0
2035,11292,1,0,0
2035,8496,1,0,0
2035,11289,1,0,0
2035,5072,1,0,0
2035,11362,1,0,0
2035,6716,1,0,0
2035,11363,1,0,0
2035,964,1,0,0
2035,5286,1,0,0
2035,5307,1,0,0
2035,7305,1,0,0
2035,5667,1,0,0
2035,5581,1,0,0
2035,11225,1,0,0
2035,8238,1,0,0
2035,11212,1,0,0
2035,5116,1,0,0
2035,11211,1,0,0
2035,915,1,0,0
2035,3474,1,0,0
2035,5177,1,0,0
2035,2000,1,0,0
2035,4915,1,0,0
2035,11210,1,0,0
2035,6482,1,0,0
2035,11209,1,0,0
2035,2005,1,0,0
2035,1949,1,0,0
2035,11208,1,0,0
2035,1009,1,0,0
2035,376,1,0,0
2035,11207,1,0,0
2035,3748,1,0,0
2035,11226,1,0,0
2035,3749,1,0,0
2035,6543,1,0,0
2035,3194,1,0,0
2035,8794,1,0,0
2035,5721,1,0,0
2035,11170,1,0,0
2035,4303,1,0,0
2035,12705,1,0,0
2035,5113,1,0,0
2035,11288,1,0,0
2035,7114,1,0,0
2035,11283,1,0,0
2035,11287,1,0,0
2035,11286,1,0,0
2035,11284,1,0,0
2035,11282,1,0,0
2035,11285,1,0,0
2035,12702,1,0,0
2035,6985,1,0,0
2035,3597,1,0,0
2035,7572,1,0,0
2035,7610,1,0,0
2035,7203,1,0,0
2035,6085,1,0,0
2035,9935,1,0,0
2035,8276,1,0,0
2035,9936,1,0,0
2035,3850,1,0,0
2035,8073,1,0,0
2035,11297,1,0,0
2035,11296,1,0,0
2035,11295,1,0,0
2035,8275,1,0,0
2035,11275,1,0,0
2035,8852,1,0,0
2035,11274,1,0,0
2035,7121,1,0,0
2035,8954,1,0,0
2035,8202,1,0,0
2035,11273,1,0,0
2035,11277,1,0,0
2035,6928,1,0,0
2035,11271,1,0,0
2035,11270,1,0,0
2035,1823,1,0,0
2035,11280,1,0,0
2035,9081,1,0,0
2035,11279,1,0,0
2035,5654,1,0,0
2035,3766,1,0,0
2035,7703,1,0,0
2035,2004,1,0,0
2035,6077,1,0,0
2035,5992,1,0,0
2035,11266,1,0,0
2035,10343,1,0,0
2035,11265,1,0,0
2035,11262,1,0,0
2035,8837,1,0,0
2035,3251,1,0,0
2035,977,1,0,0
2035,4004,1,0,0
2035,3632,1,0,0
2035,563,1,0,0
2035,178,1,0,0
2035,4003,1,0,0
2035,679,1,0,0
2035,562,1,0,0
2035,2493,1,0,0
2035,10335,1,0,0
2035,1502,1,0,0
2035,6092,1,0,0
2035,4011,1,0,0
2035,1880,1,0,0
2035,727,1,0,0
2035,4012,1,0,0
2035,2047,1,0,0
2035,1537,1,0,0
2035,7301,1,0,0
2035,389,1,0,0
2035,765,1,0,0
2035,893,1,0,0
2035,4006,1,0,0
2035,4007,1,0,0
2035,4005,1,0,0
2035,4008,1,0,0
2035,4009,1,0,0
2035,7640,1,0,0
2035,11459,1,0,0
2035,6340,1,0,0
2035,4010,1,0,0
2035,2503,1,0,0
2035,8197,1,0,0
2035,1334,1,0,0
2035,731,1,0,0
2035,3001,1,0,0
2035,1898,1,0,0
2035,96,1,0,0
2035,3591,1,0,0
2035,1333,1,0,0
2035,1576,1,0,0
2035,1034,1,0,0
2035,1962,1,0,0
2035,1298,1,0,0
2035,2060,1,0,0
2035,2492,1,0,0
2035,2328,1,0,0
2035,3592,1,0,0
2035,2714,1,0,0
2035,571,1,0,0
2035,2615,1,0,0
2035,315,1,0,0
2035,2140,1,0,0
2035,2204,1,0,0
2035,1266,1,0,0
2035,873,1,0,0
2035,1379,1,0,0
2035,909,1,0,0
2035,3847,1,0,0
2035,1734,1,0,0
2035,3846,1,0,0
2035,3340,1,0,0
2035,7180,1,0,0
2035,8628,1,0,0
2035,1932,1,0,0
2035,3296,1,0,0
2035,1735,1,0,0
2035,6255,1,0,0
2035,856,1,0,0
2035,1567,1,0,0
2035,1636,1,0,0
2035,2603,1,0,0
2035,2596,1,0,0
2035,1345,1,0,0
2035,3403,1,0,0
2035,3536,1,0,0
2035,2951,1,0,0
2035,2109,1,0,0
2035,3594,1,0,0
2035,3339,1,0,0
2035,3004,1,0,0
2035,160,1,0,0
2035,8211,1,0,0
2035,6738,1,0,0
2035,10354,1,0,0
2035,4029,1,0,0
2035,2645,1,0,0
2035,1573,1,0,0
2035,1313,1,0,0
2035,5835,1,0,0
2035,2813,1,0,0
2035,1847,1,0,0
2035,1090,1,0,0
2035,854,1,0,0
2035,2081,1,0,0
2035,2312,1,0,0
2035,1410,1,0,0
2035,1382,1,0,0
2035,4896,1,0,0
2035,4017,1,0,0
2035,3148,1,0,0
2035,3572,1,0,0
2035,6115,1,0,0
2035,3260,1,0,0
2035,246,1,0,0
2035,1265,1,0,0
2035,152,1,0,0
2035,2414,1,0,0
2035,7065,1,0,0
2035,11314,1,0,0
2035,11465,1,0,0
2035,10355,1,0,0
2035,8330,1,0,0
2035,7434,1,0,0
2035,8400,1,0,0
2035,11313,1,0,0
2035,2928,1,0,0
2035,3694,1,0,0
2035,11464,1,0,0
2035,6460,1,0,0
2035,3444,1,0,0
2035,1615,1,0,0
2035,838,1,0,0
2035,8191,1,0,0
2035,8684,1,0,0
2035,5193,1,0,0
2035,2543,1,0,0
2035,10339,1,0,0
2035,800,1,0,0
2035,6594,1,0,0
2035,2195,1,0,0
2035,4014,1,0,0
2035,6200,1,0,0
2035,1499,1,0,0
2035,1413,1,0,0
2035,6070,1,0,0
2035,2423,1,0,0
2035,784,1,0,0
2035,6474,1,0,0
2035,9042,1,0,0
2035,9043,1,0,0
2035,10341,1,0,0
2035,6114,1,0,0
2035,2595,1,0,0
2035,6540,1,0,0
2035,4016,1,0,0
2035,4015,1,0,0
2035,3329,1,0,0
2035,9041,1,0,0
2035,3737,1,0,0
2035,7196,1,0,0
2035,2878,1,0,0
2035,6257,1,0,0
2035,10340,1,0,0
2035,3429,1,0,0
2035,6273,1,0,0
2035,10338,1,0,0
2035,6477,1,0,0
2035,4013,1,0,0
2035,262,1,0,0
2035,5572,1,0,0
2035,4368,1,0,0
2035,11435,1,0,0
2035,11434,1,0,0
2035,11437,1,0,0
2035,4384,1,0,0
2035,11448,1,0,0
2035,1025,1,0,0
2035,8543,1,0,0
2035,4383,1,0,0
2035,549,1,0,0
2035,7938,1,0,0
2035,11452,1,0,0
2035,3454,1,0,0
2035,3512,1,0,0
2035,3492,1,0,0
2035,8329,1,0,0
2035,11454,1,0,0
2035,5490,1,0,0
2035,11453,1,0,0
2035,11455,1,0,0
2035,8308,1,0,0
2035,5204,1,0,0
2035,7283,1,0,0
2035,4164,1,0,0
2035,10617,1,0,0
2035,8098,1,0,0
2035,3720,1,0,0
2035,2409,1,0,0
2035,391,1,0,0
2035,1797,1,0,0
2035,1059,1,0,0
2035,11436,1,0,0
2035,1428,1,0,0
2035,1316,1,0,0
2035,2166,1,0,0
2035,1566,1,0,0
2035,8257,1,0,0
2035,1986,1,0,0
2035,4165,1,0,0
2035,6571,1,0,0
2035,3680,1,0,0
2035,1723,1,0,0
2035,3486,1,0,0
2035,2529,1,0,0
2035,2462,1,0,0
2035,5235,1,0,0
2035,228,1,0,0
2035,1635,1,0,0
2035,2421,1,0,0
2035,11471,1,0,0
2035,6771,1,0,0
2035,11468,1,0,0
2035,8117,1,0,0
2035,2655,1,0,0
2035,11469,1,0,0
2035,6135,1,0,0
2035,7952,1,0,0
2035,1139,1,0,0
2035,3472,1,0,0
2035,11466,1,0,0
2035,11473,1,0,0
2035,11472,1,0,0
2035,7953,1,0,0
2035,3513,1,0,0
2035,11470,1,0,0
2035,11467,1,0,0
2035,6733,1,0,0
2035,6960,1,0,0
2035,8333,1,0,0
2035,1326,1,0,0
2035,6841,1,0,0
2035,11474,1,0,0
2035,2946,1,0,0
2035,1140,1,0,0
2035,2093,1,0,0
2035,3090,1,0,0
2035,283,1,0,0
2035,8307,1,0,0
2035,2669,1,0,0
2035,1995,1,0,0
2035,855,1,0,0
2035,2022,1,0,0
2035,2700,1,0,0
2035,3622,1,0,0
2035,5440,1,0,0
2035,11456,1,0,0
2035,4388,1,0,0
2035,3127,1,0,0
2035,1859,1,0,0
2035,674,1,0,0
2035,2038,1,0,0
2035,1427,1,0,0
2035,24273,1,0,0
2035,3276,1,0,0
2035,1639,1,0,0
2035,1309,1,0,0
2035,3320,1,0,0
2035,963,1,0,0
2035,2636,1,0,0
2035,1727,1,0,0
2035,1923,1,0,0
2035,423,1,0,0
2035,1988,1,0,0
2035,8952,1,0,0
2035,2329,1,0,0
2035,2619,1,0,0
2035,50,1,0,0
2035,1368,1,0,0
2035,116,1,0,0
2035,2144,1,0,0
2035,3367,1,0,0
2035,1115,1,0,0
2035,2265,1,0,0
2035,75,1,0,0
2035,2631,1,0,0
2035,1528,1,0,0
2035,2849,1,0,0
2035,631,1,0,0
2035,3739,1,0,0
2035,2370,1,0,0
2035,1351,1,0,0
2035,3584,1,0,0
2035,9044,1,0,0
2035,3738,1,0,0
2035,3611,1,0,0
2035,44,1,0,0
2035,675,1,0,0
2035,3017,1,0,0
2035,3683,1,0,0
2035,1295,1,0,0
2035,1534,1,0,0
2035,1143,1,0,0
2035,3682,1,0,0
2035,3726,1,0,0
2035,828,1,0,0
2035,182,1,0,0
2035,5335,1,0,0
2035,2213,1,0,0
2035,8656,1,0,0
2035,1373,1,0,0
2035,2867,1,0,0
2035,339,1,0,0
2035,1691,1,0,0
2035,3297,1,0,0
2035,1000,1,0,0
2035,3272,1,0,0
2035,3352,1,0,0
2035,1904,1,0,0
2035,2548,1,0,0
2035,164,1,0,0
2035,2675,1,0,0
2035,4157,1,0,0
2035,1257,1,0,0
2035,2776,1,0,0
2035,1241,1,0,0
2035,2208,1,0,0
2035,3532,1,0,0
2035,2183,1,0,0
2035,1741,1,0,0
2035,2558,1,0,0
2035,1651,1,0,0
2035,1011,1,0,0
2035,1470,1,0,0
2035,1806,1,0,0
2035,2618,1,0,0
2035,2862,1,0,0
2035,1595,1,0,0
2035,645,1,0,0
2035,1223,1,0,0
2035,2095,1,0,0
2035,1429,1,0,0
2035,3533,1,0,0
2035,1940,1,0,0
2035,3715,1,0,0
2035,440,1,0,0
2035,2739,1,0,0
2035,1078,1,0,0
2035,10616,1,0,0
2035,797,1,0,0
2035,5152,1,0,0
2035,2050,1,0,0
2035,5820,1,0,0
2035,1829,1,0,0
2035,484,1,0,0
2035,2460,1,0,0
2035,1370,1,0,0
2035,2239,1,0,0
2035,234,1,0,0
2035,695,1,0,0
2035,1260,1,0,0
2035,8803,1,0,0
2035,2240,1,0,0
2035,2051,1,0,0
2035,2343,1,0,0
2035,1886,1,0,0
2035,5854,1,0,0
2035,2828,1,0,0
2035,2342,1,0,0
2035,1412,1,0,0
2035,6333,1,0,0
2035,11458,1,0,0
2035,1889,1,0,0
2035,2052,1,0,0
2035,1145,1,0,0
2035,3368,1,0,0
2035,1620,1,0,0
2035,3212,1,0,0
2035,3520,1,0,0
2035,2344,1,0,0
2035,1838,1,0,0
2035,1837,1,0,0
2035,960,1,0,0
2035,3728,1,0,0
2035,3271,1,0,0
2035,1804,1,0,0
2035,2970,1,0,0
2035,900,1,0,0
2035,2100,1,0,0
2035,1724,1,0,0
2035,2400,1,0,0
2035,196,1,0,0
2035,3574,1,0,0
2035,3327,1,0,0
2035,500,1,0,0
2035,3740,1,0,0
2035,8332,1,0,0
2035,2459,1,0,0
