mgra,taz,msa
11711,3643,0
11712,3565,0
11713,3565,0
11714,3565,0
11715,3565,0
11716,3634,0
11717,3634,0
11718,3634,0
11719,3634,0
11720,3634,0
11721,3705,0
11722,3854,0
11723,3807,0
11724,3807,0
11725,3854,0
11726,3854,0
11727,3807,0
11728,3807,0
11729,3807,0
11730,3768,0
11731,3768,0
11732,3908,0
11733,3854,0
11734,3901,0
11735,3892,0
11736,3892,0
11737,3682,0
11738,3861,0
11739,3848,0
11740,2555,1
11741,2550,1
11742,2550,1
11743,2392,1
11744,2550,1
11745,2754,1
11746,2754,1
11747,2677,1
11748,2550,1
11749,2573,1
11750,2696,1
11751,2696,1
11752,2573,1
11753,2573,1
11754,2573,1
11755,2573,1
11756,2573,1
11757,2573,1
11758,2566,1
11759,2696,1
11760,2696,1
11761,2375,1
11762,2392,1
11763,2392,1
11764,2392,1
11765,2392,1
11766,2392,1
11767,2969,1
11768,2969,1
11769,2969,1
11770,3007,1
11771,2858,1
11772,2858,1
11773,3007,1
11774,3102,1
11775,3102,1
11776,3007,1
11777,2858,1
11778,2858,1
11779,3021,1
11780,2993,1
11781,2993,1
11782,2993,1
11783,2993,1
11784,2993,1
11785,2993,1
11786,3863,3
11787,3863,3
11788,3852,3
11789,3852,3
11790,3863,3
11791,3863,3
11792,45,4
11793,45,4
11794,45,4
11795,2891,0
11796,2891,0
11797,2891,0
11798,2891,0
11799,2891,0
11800,2891,0
11801,2904,0
11802,2904,0
11803,2904,0
11804,2904,0
11805,2904,0
11806,3049,0
11807,3049,0
11808,3165,0
11809,3106,0
11810,3106,0
11811,3165,0
11812,3165,0
11813,3049,0
11814,3049,0
11815,3144,0
11816,3257,0
11817,3247,0
11818,3247,0
11819,3633,1
11820,3633,1
11821,3598,1
11822,3547,1
11823,3547,1
11824,2544,1
11825,2605,1
11826,2605,1
11827,2605,1
11828,2594,1
11829,2594,1
11830,2784,0
11831,2784,0
11832,2784,0
11833,2890,0
11834,2856,0
11835,3869,3
11836,3868,3
11837,3868,3
11838,3868,3
11839,3868,3
11840,3788,3
11841,3863,3
11842,2993,1
11843,3105,1
11844,3195,1
11845,3195,1
11846,2905,1
11847,2905,1
11848,2997,1
11849,2997,1
11850,2997,1
11851,2905,1
11852,2905,1
11853,3090,1
11854,3090,1
11855,3090,1
11856,3090,1
11857,3090,1
11858,3090,1
11859,3090,1
11860,2997,1
11861,3195,1
11862,3090,1
11863,2392,1
11864,1910,1
11865,1824,1
11866,1824,1
11867,1824,1
11868,1824,1
11869,1910,1
11870,1824,1
11871,3809,3
11872,3838,3
11873,3809,3
11874,3806,3
11875,3885,3
11876,3818,3
11877,3818,3
11878,3818,3
11879,3885,3
11880,3885,3
11881,3885,3
11882,3885,3
11883,3885,3
11884,3821,3
11885,3790,3
11886,3821,3
11887,3821,3
11888,3752,3
11889,3709,3
11890,3752,3
11891,3496,0
11892,3496,0
11893,3397,0
11894,3496,0
11895,3496,0
11896,3487,0
11897,3387,0
11898,3387,0
11899,3387,0
11900,3036,0
11901,3036,0
11902,3036,0
11903,3036,0
11904,3036,0
11905,3139,0
11906,3139,0
11907,3139,0
11908,3139,0
11909,3025,0
11910,3025,0
11911,2954,0
11912,2954,0
11913,3025,0
11914,2954,0
11915,2954,0
11916,2954,0
11917,3038,0
11918,3136,0
11919,3120,0
11920,3120,0
11921,3463,0
11922,3358,0
11923,3136,0
11924,3295,0
11925,3295,0
11926,3295,0
11927,3355,0
11928,3463,0
11929,3463,0
11930,3355,0
11931,3158,0
11932,3158,0
11933,3158,0
11934,3158,0
11935,3253,0
11936,3253,0
11937,3253,0
11938,3253,0
11939,3253,0
11940,3253,0
11941,3322,0
11942,2934,0
11943,3016,0
11944,3016,0
11945,3016,0
11946,3002,0
11947,1824,1
11948,1911,1
11949,2160,1
11950,1753,1
11951,2160,1
11952,2160,1
11953,2160,1
11954,2340,1
11955,2160,1
11956,2160,1
11957,2160,1
11958,2160,1
11959,2160,1
11960,2340,1
11961,2683,1
11962,2683,1
11963,2546,1
11964,2510,1
11965,2160,1
11966,2340,1
11967,1545,1
11968,1444,1
11969,2460,1
11970,2510,1
11971,2683,1
11972,2683,1
11973,2862,1
11974,2683,1
11975,2896,1
11976,2896,1
11977,2896,1
11978,2974,1
11979,2974,1
11980,2896,1
11981,2974,1
11982,2974,1
11983,2974,1
11984,2896,1
11985,2974,1
11986,2896,1
11987,2896,1
11988,2862,1
11989,2849,1
11990,2974,1
11991,2896,1
11992,2896,1
11993,2974,1
11994,2974,1
11995,2974,1
11996,2974,1
11997,2896,1
11998,2843,1
11999,2793,1
12000,2843,1
12001,2843,1
12002,2843,1
12003,2911,1
12004,2911,1
12005,2780,1
12006,1444,1
12007,1597,1
12008,1444,1
12009,1444,1
12010,1230,1
12011,1230,1
12012,1418,1
12013,1418,1
12014,1418,1
12015,1418,1
12016,1418,1
12017,1510,1
12018,1510,1
12019,1510,1
12020,1418,1
12021,1418,1
12022,1468,1
12023,1468,1
12024,1468,1
12025,1468,1
12026,1468,1
12027,1468,1
12028,1600,1
12029,1468,1
12030,1468,1
12031,2856,0
12032,3045,0
12033,2972,0
12034,2972,0
12035,2972,0
12036,3019,0
12037,3019,0
12038,3045,0
12039,3045,0
12040,3045,0
12041,3019,0
12042,3019,0
12043,3019,0
12044,3019,0
12045,3019,0
12046,3180,0
12047,3180,0
12048,3180,0
12049,3180,0
12050,3191,0
12051,3191,0
12052,3191,0
12053,3191,0
12054,3191,0
12055,3190,0
12056,3190,0
12057,3190,0
12058,3364,0
12059,2870,0
12060,2870,0
12061,3063,0
12062,3063,0
12063,3063,0
12064,2870,0
12065,3079,0
12066,3203,0
12067,3343,0
12068,3343,0
12069,3425,0
12070,3371,0
12071,3371,0
12072,3425,0
12073,3529,3
12074,3529,3
12075,3616,3
12076,3616,3
12077,3616,3
12078,3687,3
12079,3687,3
12080,3687,3
12081,3687,3
12082,3746,3
12083,3681,3
12084,3681,3
12085,3681,3
12086,3649,3
12087,3649,3
12088,3535,3
12089,3535,3
12090,3729,3
12091,3729,3
12092,3781,3
12093,3781,3
12094,3840,3
12095,3798,3
12096,3798,3
12097,3779,3
12098,3779,3
12099,3779,3
12100,3779,3
12101,3728,3
12102,3728,3
12103,3675,3
12104,3675,3
12105,3675,3
12106,3675,3
12107,3675,3
12108,3691,3
12109,3595,3
12110,3595,3
12111,3595,3
12112,3595,3
12113,3595,3
12114,3601,3
12115,3601,3
12116,3645,3
12117,3645,3
12118,3645,3
12119,3710,3
12120,3710,3
12121,3710,3
12122,3710,3
12123,3710,3
12124,3710,3
12125,3710,3
12126,3739,3
12127,3739,3
12128,3739,3
12129,3739,3
12130,3739,3
12131,3739,3
12132,3710,3
12133,3710,3
12134,3688,3
12135,3688,3
12136,3688,3
12137,3711,3
12138,3711,3
12139,3735,3
12140,3799,3
12141,3799,3
12142,3777,3
12143,3777,3
12144,3842,3
12145,3842,3
12146,3842,3
12147,3856,3
12148,3856,3
12149,3856,3
12150,3801,3
12151,3801,3
12152,3801,3
12153,3762,3
12154,3762,3
12155,3762,3
12156,3803,3
12157,3803,3
12158,3803,3
12159,3830,3
12160,3850,3
12161,3865,3
12162,3912,3
12163,3850,3
12164,3850,3
12165,3896,3
12166,3912,3
12167,3940,3
12168,3913,3
12169,3891,3
12170,3898,3
12171,3898,3
12172,3891,3
12173,3945,3
12174,3945,3
12175,3945,3
12176,3945,3
12177,3945,3
12178,3945,3
12179,3945,3
12180,3989,3
12181,3989,3
12182,3993,3
12183,3958,1
12184,3872,3
12185,3872,3
12186,3930,3
12187,3930,3
12188,3923,3
12189,3903,3
12190,3929,3
12191,3990,3
12192,3929,3
12193,3929,3
12194,3972,3
12195,3991,3
12196,3971,3
12197,4124,3
12198,4082,3
12199,4082,3
12200,4124,3
12201,4124,3
12202,4124,3
12203,4002,3
12204,4002,3
12205,4002,3
12206,3952,3
12207,3952,3
12208,3952,3
12209,3944,3
12210,3944,3
12211,3994,3
12212,3994,3
12213,3994,3
12214,4050,3
12215,4050,3
12216,4000,3
12217,4000,3
12218,4000,3
12219,4000,3
12220,4000,3
12221,3931,3
12222,3922,3
12223,3922,3
12224,3922,3
12225,3922,3
12226,3897,3
12227,3897,3
12228,3922,3
12229,3922,3
12230,3922,3
12231,3973,3
12232,3904,3
12233,3933,3
12234,3965,3
12235,3899,3
12236,3899,3
12237,4308,3
12238,4308,3
12239,4308,3
12240,4306,3
12241,4263,3
12242,4263,3
12243,4263,3
12244,4258,3
12245,4258,3
12246,4213,3
12247,4213,3
12248,4163,3
12249,4163,3
12250,4105,3
12251,4105,3
12252,4131,3
12253,4131,3
12254,4131,3
12255,4131,3
12256,4068,3
12257,4068,3
12258,4068,3
12259,4000,3
12260,4000,3
12261,4000,3
12262,4000,3
12263,4015,3
12264,4015,3
12265,4015,3
12266,4015,3
12267,4015,3
12268,4015,3
12269,4051,3
12270,4048,3
12271,4034,3
12272,4034,3
12273,4048,3
12274,4048,3
12275,4048,3
12276,4034,3
12277,4034,3
12278,4034,3
12279,4034,3
12280,4103,3
12281,4095,3
12282,4095,3
12283,4095,3
12284,4103,3
12285,4103,3
12286,4158,3
12287,4057,3
12288,4014,3
12289,4006,3
12290,4006,3
12291,4014,3
12292,4023,3
12293,4287,3
12294,4243,3
12295,4243,3
12296,4243,3
12297,4196,3
12298,4131,3
12299,4160,3
12300,4160,3
12301,4160,3
12302,1395,1
12303,1395,1
12304,1395,1
12305,1395,1
12306,1322,1
12307,1468,1
12308,1317,1
12309,1317,1
12310,1317,1
12311,859,1
12312,827,1
12313,859,1
12314,830,1
12315,827,1
12316,890,1
12317,890,1
12318,968,1
12319,968,1
12320,1009,1
12321,968,1
12322,931,1
12323,931,1
12324,935,1
12325,935,1
12326,935,1
12327,935,1
12328,935,1
12329,1037,1
12330,1037,1
12331,1100,1
12332,1100,1
12333,1009,1
12334,1009,1
12335,939,1
12336,1082,1
12337,1093,1
12338,1082,1
12339,1009,1
12340,1100,1
12341,1170,1
12342,1185,1
12343,1185,1
12344,1185,1
12345,1185,1
12346,1185,1
12347,1185,1
12348,1009,1
12349,1251,1
12350,1251,1
12351,1322,1
12352,1283,1
12353,1322,1
12354,1187,1
12355,1276,1
12356,1187,1
12357,1276,1
12358,1276,1
12359,1276,1
12360,1322,1
12361,1157,1
12362,1157,1
12363,1157,1
12364,1157,1
12365,2862,1
12366,2849,1
12367,2862,1
12368,2862,1
12369,3021,1
12370,3021,1
12371,3021,1
12372,3021,1
12373,3021,1
12374,1038,1
12375,1017,1
12376,1017,1
12377,1017,1
12378,1017,1
12379,1017,1
12380,1017,1
12381,901,1
12382,901,1
12383,901,1
12384,1038,1
12385,1038,1
12386,1038,1
12387,1127,1
12388,1127,1
12389,1351,1
12390,1204,1
12391,1204,1
12392,1204,1
12393,1127,1
12394,1351,1
12395,1495,1
12396,1351,1
12397,1351,1
12398,1351,1
12399,1351,1
12400,4028,3
12401,4028,3
12402,4110,3
12403,4110,3
12404,4072,3
12405,4072,3
12406,4115,3
12407,4115,3
12408,4115,3
12409,4115,3
12410,4126,3
12411,4126,3
12412,4148,3
12413,4148,3
12414,4133,3
12415,4133,3
12416,4133,3
12417,4083,3
12418,4133,3
12419,4198,3
12420,4198,3
12421,4205,3
12422,4214,3
12423,4214,3
12424,4281,3
12425,4227,3
12426,4238,3
12427,4132,3
12428,4079,3
12429,4079,3
12430,4079,3
12431,4079,3
12432,4066,3
12433,4066,3
12434,4058,3
12435,4058,3
12436,4058,3
12437,4058,3
12438,4099,3
12439,4138,3
12440,4128,3
12441,4128,3
12442,4167,3
12443,4138,3
12444,4167,3
12445,4167,3
12446,4167,3
12447,4167,3
12448,4146,3
12449,4092,3
12450,4146,3
12451,4156,3
12452,4156,3
12453,4156,3
12454,4102,3
12455,4026,3
12456,4026,3
12457,4012,3
12458,4012,3
12459,4012,3
12460,4012,3
12461,4035,3
12462,4035,3
12463,4075,3
12464,4091,3
12465,4091,3
12466,4040,3
12467,4091,3
12468,4091,3
12469,4081,3
12470,4091,3
12471,4081,3
12472,4142,3
12473,4142,3
12474,4142,3
12475,4134,3
12476,4134,3
12477,4134,3
12478,4134,3
12479,4091,3
12480,4141,3
12481,4091,3
12482,3866,3
12483,3866,3
12484,3866,3
12485,3864,3
12486,3755,3
12487,3755,3
12488,3755,3
12489,3755,3
12490,3755,3
12491,3755,3
12492,3755,3
12493,3755,3
12494,4016,3
12495,3961,3
12496,3961,3
12497,4054,3
12498,4011,3
12499,3956,3
12500,3864,3
12501,3864,3
12502,3937,3
12503,3755,3
12504,3935,3
12505,3935,3
12506,3935,3
12507,3935,3
12508,3935,3
12509,3888,3
12510,3888,3
12511,3906,3
12512,3759,3
12513,3977,3
12514,3977,3
12515,64,4
12516,64,4
12517,64,4
12518,54,4
12519,62,4
12520,54,4
12521,62,4
12522,60,4
12523,60,4
12524,60,4
12525,60,4
12526,58,4
12527,63,4
12528,63,4
12529,69,4
12530,69,4
12531,47,4
12532,89,4
12533,76,4
12534,76,4
12535,74,4
12536,74,4
12537,84,4
12538,84,4
12539,61,4
12540,67,4
12541,73,4
12542,2194,1
12543,2136,1
12544,2231,1
12545,2136,1
12546,2231,1
12547,2136,1
12548,2231,1
12549,2231,1
12550,2231,1
12551,1884,1
12552,1884,1
12553,1884,1
12554,2304,1
12555,2304,1
12556,2304,1
12557,2304,1
12558,2304,1
12559,2267,1
12560,2267,1
12561,2267,1
12562,2249,1
12563,2249,1
12564,2331,1
12565,2331,1
12566,2331,1
12567,2405,1
12568,2405,1
12569,2405,1
12570,2484,1
12571,2484,1
12572,2249,1
12573,2249,1
12574,2249,1
12575,2249,1
12576,2443,1
12577,2545,1
12578,2545,1
12579,2545,1
12580,2545,1
12581,2680,1
12582,2680,1
12583,2680,1
12584,2671,1
12585,2671,1
12586,2671,1
12587,2532,1
12588,2532,1
12589,2548,1
12590,2548,1
12591,2615,1
12592,2615,1
12593,2615,1
12594,2532,1
12595,2548,1
12596,2548,1
12597,2548,1
12598,2427,1
12599,2427,1
12600,2427,1
12601,2427,1
12602,2427,1
12603,2400,1
12604,2400,1
12605,2400,1
12606,901,1
12607,901,1
12608,901,1
12609,1071,1
12610,1106,1
12611,1008,1
12612,1008,1
12613,1146,1
12614,1106,1
12615,1106,1
12616,4289,3
12617,4289,3
12618,4270,3
12619,4270,3
12620,4232,3
12621,4209,3
12622,4264,3
12623,4232,3
12624,4255,3
12625,4255,3
12626,4255,3
12627,4255,3
12628,4255,3
12629,4201,3
12630,4183,3
12631,4201,3
12632,4231,3
12633,4231,3
12634,4231,3
12635,4171,3
12636,4171,3
12637,4171,3
12638,4171,3
12639,4154,3
12640,4154,3
12641,4193,3
12642,4240,3
12643,4296,3
12644,4330,3
12645,4296,3
12646,4252,3
12647,4252,3
12648,4252,3
12649,4265,3
12650,4265,3
12651,4340,3
12652,4340,3
12653,4235,3
12654,4235,3
12655,4294,3
12656,4294,3
12657,4294,3
12658,4294,3
12659,4361,3
12660,4392,3
12661,4392,3
12662,4362,3
12663,4362,3
12664,4362,3
12665,4387,3
12666,4389,3
12667,4389,3
12668,4389,3
12669,4387,3
12670,4358,3
12671,4358,3
12672,4326,3
12673,4326,3
12674,4326,3
12675,4326,3
12676,2238,0
12677,3840,3
12678,4582,2
12679,4582,2
12680,4582,2
12681,4549,2
12682,3930,3
12683,3870,3
12684,3870,3
12685,3870,3
12686,3216,0
12687,3216,0
12688,3216,0
12689,3216,0
12690,3216,0
12691,3216,0
12692,2134,0
12693,2064,0
12694,2064,0
12695,2064,0
12696,2064,0
12697,2064,0
12698,2064,0
12699,1227,0
12700,1227,0
12701,1227,0
12702,1385,0
12703,1385,0
12704,1385,0
12705,1385,0
12706,810,1
12707,810,1
12708,980,1
12709,898,1
12710,952,1
12711,952,1
12712,952,1
12713,952,1
12714,1255,1
12715,4059,3
12716,4059,3
12717,4072,3
12718,4104,3
12719,4104,3
12720,4104,3
12721,4104,3
12722,4125,3
12723,4036,3
12724,4088,3
12725,4088,3
12726,4088,3
12727,4088,3
12728,4109,3
12729,4109,3
12730,4109,3
12731,4109,3
12732,4164,3
12733,4109,3
12734,4039,3
12735,4085,3
12736,4085,3
12737,4085,3
12738,4106,3
12739,4106,3
12740,4106,3
12741,4054,3
12742,4165,3
12743,4165,3
12744,4165,3
12745,4157,3
12746,4169,3
12747,4040,3
12748,4197,3
12749,4164,3
12750,4164,3
12751,4164,3
12752,4164,3
12753,4202,3
12754,4202,3
12755,4202,3
12756,4147,3
12757,4190,3
12758,4190,3
12759,4190,3
12760,4182,3
12761,4182,3
12762,4182,3
12763,4195,3
12764,4228,3
12765,4259,3
12766,4228,3
12767,4228,3
12768,4259,3
12769,4259,3
12770,4224,3
12771,4203,3
12772,1106,1
12773,1106,1
12774,1106,1
12775,1106,1
12776,838,1
12777,872,1
12778,838,1
12779,838,1
12780,978,1
12781,860,1
12782,841,1
12783,841,1
12784,1071,1
12785,1146,1
12786,1146,1
12787,1146,1
12788,1351,1
12789,1330,1
12790,1071,1
12791,1173,1
12792,1173,1
12793,1330,1
12794,1183,1
12795,1173,1
12796,1413,1
12797,1279,1
12798,1279,1
12799,1284,1
12800,1284,1
12801,1299,1
12802,1396,1
12803,1364,1
12804,1396,1
12805,1495,1
12806,1495,1
12807,1495,1
12808,1495,1
12809,1495,1
12810,1530,1
12811,1530,1
12812,1530,1
12813,1351,1
12814,1881,1
12815,1955,1
12816,2111,1
12817,1955,1
12818,1955,1
12819,1955,1
12820,1865,1
12821,1865,1
12822,1865,1
12823,2101,1
12824,2031,1
12825,2031,1
12826,2101,1
12827,2031,1
12828,2031,1
12829,2031,1
12830,2031,1
12831,2194,1
12832,2194,1
12833,2274,1
12834,2274,1
12835,2546,1
12836,2546,1
12837,2546,1
12838,2460,1
12839,2546,1
12840,2460,1
12841,2780,1
12842,2780,1
12843,2567,1
12844,2567,1
12845,2545,1
12846,1884,1
12847,2194,1
12848,2231,1
12849,2194,1
12850,2194,1
12851,2231,1
12852,2304,1
12853,2304,1
12854,2304,1
12855,2194,1
12856,2231,1
12857,1102,1
12858,4349,3
12859,4349,3
12860,4349,3
12861,4309,3
12862,4349,3
12863,4384,3
12864,4384,3
12865,4384,3
12866,4391,3
12867,4391,3
12868,4409,3
12869,4409,3
12870,4409,3
12871,4409,3
12872,4409,3
12873,4415,3
12874,4448,3
12875,4448,3
12876,4448,3
12877,4448,3
12878,4448,3
12879,4476,3
12880,4470,3
12881,4492,3
12882,4502,3
12883,4502,3
12884,4312,3
12885,4350,3
12886,4336,3
12887,4336,3
12888,4336,3
12889,4364,3
12890,4338,3
12891,4338,3
12892,4343,3
12893,4319,3
12894,4333,3
12895,4369,3
12896,4338,3
12897,4343,3
12898,4343,3
12899,4343,3
12900,4385,3
12901,4394,3
12902,4378,3
12903,4378,3
12904,4394,3
12905,4394,3
12906,4390,3
12907,4390,3
12908,4390,3
12909,4390,3
12910,4390,3
12911,4390,3
12912,4390,3
12913,4429,3
12914,4429,3
12915,4429,3
12916,4429,3
12917,4425,3
12918,4453,3
12919,4453,3
12920,4469,3
12921,4469,3
12922,4496,3
12923,4484,3
12924,4484,3
12925,4484,3
12926,4484,3
12927,4484,3
12928,4477,3
12929,4477,3
12930,4501,3
12931,4501,3
12932,4501,3
12933,4537,3
12934,4515,3
12935,4515,3
12936,4515,3
12937,4515,3
12938,4515,3
12939,4537,3
12940,4555,3
12941,4555,3
12942,4510,3
12943,4565,3
12944,4565,3
12945,4517,3
12946,4517,3
12947,4517,3
12948,4527,3
12949,4527,3
12950,4527,3
12951,4527,3
12952,4580,3
12953,4592,3
12954,4608,3
12955,4608,3
12956,4609,3
12957,4609,3
12958,4556,3
12959,4505,3
12960,4505,3
12961,4505,3
12962,4505,3
12963,4323,3
12964,4323,3
12965,4276,3
12966,4323,3
12967,4323,3
12968,2264,0
12969,1936,1
12970,2118,1
12971,2118,1
12972,2236,1
12973,2432,1
12974,2432,1
12975,2468,1
12976,2381,1
12977,2381,1
12978,2361,1
12979,2485,1
12980,2318,1
12981,2318,1
12982,2361,1
12983,2089,1
12984,1819,0
12985,1819,0
12986,1904,1
12987,1951,1
12988,1892,1
12989,1892,1
12990,2122,1
12991,2219,1
12992,2219,1
12993,2170,1
12994,2122,1
12995,79,4
12996,73,4
12997,67,4
12998,67,4
12999,67,4
13000,73,4
13001,90,4
13002,90,4
13003,79,4
13004,87,4
13005,87,4
13006,90,4
13007,90,4
13008,2439,1
13009,2506,1
13010,2494,1
13011,2494,1
13012,2494,1
13013,2445,1
13014,2445,1
13015,2445,1
13016,2438,1
13017,2388,1
13018,2388,1
13019,2325,1
13020,2325,1
13021,2325,1
13022,2325,1
13023,2123,1
13024,2123,1
13025,2123,1
13026,2096,1
13027,2123,1
13028,2123,1
13029,2163,1
13030,2163,1
13031,2139,1
13032,2217,1
13033,2217,1
13034,2153,1
13035,2153,1
13036,2153,1
13037,2103,1
13038,2043,1
13039,2043,1
13040,1956,1
13041,1736,1
13042,1736,1
13043,1736,1
13044,1736,1
13045,1736,1
13046,1917,1
13047,1956,1
13048,1917,1
13049,1956,1
13050,1917,1
13051,1547,1
13052,1547,1
13053,1474,1
13054,1474,1
13055,2239,1
13056,2239,1
13057,2239,1
13058,2239,1
13059,2239,1
13060,2237,1
13061,2400,1
13062,2188,1
13063,2111,1
13064,1955,1
13065,1955,1
13066,1955,1
13067,2188,1
13068,2188,1
13069,2188,1
13070,2188,1
13071,2188,1
13072,2310,1
13073,2400,1
13074,2307,1
13075,2307,1
13076,2233,1
13077,2197,1
13078,2197,1
13079,2233,1
13080,2307,1
13081,2233,1
13082,2233,1
13083,3175,1
13084,3093,1
13085,1413,1
13086,1413,1
13087,1585,1
13088,1413,1
13089,1659,1
13090,1659,1
13091,1585,1
13092,1585,1
13093,1659,1
13094,1659,1
13095,1913,1
13096,1913,1
13097,1913,1
13098,1913,1
13099,1913,1
13100,1913,1
13101,1913,1
13102,1998,1
13103,1998,1
13104,1998,1
13105,1998,1
13106,1998,1
13107,2123,1
13108,2234,1
13109,2320,1
13110,2373,1
13111,2320,1
13112,2320,1
13113,2320,1
13114,2320,1
13115,2373,1
13116,2373,1
13117,2373,1
13118,2373,1
13119,2439,1
13120,2506,1
13121,2439,1
13122,90,4
13123,90,4
13124,90,4
13125,78,4
13126,78,4
13127,81,4
13128,78,4
13129,81,4
13130,81,4
13131,78,4
13132,78,4
13133,116,4
13134,116,4
13135,2014,1
13136,2045,1
13137,2016,1
13138,2045,1
13139,1864,1
13140,1678,1
13141,1739,1
13142,1915,1
13143,1915,1
13144,1698,1
13145,1698,1
13146,1698,1
13147,1789,1
13148,1789,1
13149,1855,1
13150,1789,1
13151,1959,1
13152,1959,1
13153,1959,1
13154,1609,1
13155,1567,1
13156,1514,1
13157,1514,1
13158,1471,1
13159,1471,1
13160,1465,1
13161,1465,1
13162,1465,1
13163,1465,1
13164,1471,1
13165,1465,1
13166,1445,1
13167,1445,1
13168,1445,1
13169,1511,1
13170,1511,1
13171,1465,1
13172,1383,1
13173,1387,1
13174,1387,1
13175,1387,1
13176,1387,1
13177,1387,1
13178,1387,1
13179,1362,1
13180,1282,1
13181,1349,1
13182,1293,1
13183,1282,1
13184,1349,1
13185,1349,1
13186,1349,1
13187,1293,1
13188,1293,1
13189,1325,1
13190,1787,1
13191,1645,1
13192,1645,1
13193,1624,1
13194,1624,1
13195,1567,1
13196,1567,1
13197,1645,1
13198,2374,1
13199,2374,1
13200,2374,1
13201,2374,1
13202,2374,1
13203,2335,1
13204,2272,1
13205,2314,1
13206,2314,1
13207,2272,1
13208,2272,1
13209,2272,1
13210,2272,1
13211,2272,1
13212,2261,1
13213,2261,1
13214,2261,1
13215,2314,1
13216,2314,1
13217,2261,1
13218,2429,1
13219,2379,1
13220,2379,1
13221,2512,1
13222,2461,1
13223,2379,1
13224,2379,1
13225,2379,1
13226,2396,1
13227,2396,1
13228,2396,1
13229,2396,1
13230,2448,1
13231,2448,1
13232,2448,1
13233,2512,1
13234,2514,1
13235,2514,1
13236,2461,1
13237,2461,1
13238,2461,1
13239,2461,1
13240,2429,1
13241,2588,1
13242,2744,1
13243,2117,1
13244,2117,1
13245,2048,1
13246,2048,1
13247,2104,1
13248,1914,1
13249,1914,1
13250,1914,1
13251,1914,1
13252,2014,1
13253,2270,1
13254,2191,1
13255,2226,1
13256,2226,1
13257,2226,1
13258,2226,1
13259,1934,1
13260,1974,1
13261,2044,1
13262,1974,1
13263,2047,1
13264,1974,1
13265,2047,1
13266,2047,1
13267,2047,1
13268,2072,1
13269,2072,1
13270,2072,1
13271,2072,1
13272,2072,1
13273,2072,1
13274,2072,1
13275,1993,1
13276,1993,1
13277,2062,1
13278,2062,1
13279,2051,1
13280,2051,1
13281,2051,1
13282,2051,1
13283,2051,1
13284,1989,1
13285,1989,1
13286,1989,1
13287,1989,1
13288,1989,1
13289,1989,1
13290,2083,1
13291,2083,1
13292,2083,1
13293,2083,1
13294,2140,1
13295,2140,1
13296,2146,1
13297,2146,1
13298,2161,1
13299,2161,1
13300,1991,1
13301,1991,1
13302,1991,1
13303,2084,1
13304,1840,1
13305,1840,1
13306,1840,1
13307,1840,1
13308,1861,1
13309,1861,1
13310,1861,1
13311,1756,1
13312,2092,1
13313,2190,1
13314,2190,1
13315,2167,1
13316,1988,1
13317,1988,1
13318,1801,1
13319,1995,1
13320,1995,1
13321,1801,1
13322,1801,1
13323,1803,1
13324,1649,1
13325,1803,1
13326,1675,1
13327,1649,1
13328,2104,1
13329,2104,1
13330,2014,1
13331,2014,1
13332,2242,1
13333,2242,1
13334,2157,1
13335,2157,1
13336,2100,1
13337,2100,1
13338,1782,1
13339,1459,1
13340,1525,1
13341,1525,1
13342,1590,1
13343,1459,1
13344,1459,1
13345,1459,1
13346,1459,1
13347,1590,1
13348,1590,1
13349,1590,1
13350,1650,1
13351,1541,1
13352,1692,1
13353,1692,1
13354,1692,1
13355,1565,1
13356,1565,1
13357,1565,1
13358,1565,1
13359,1646,1
13360,1646,1
13361,1646,1
13362,2102,1
13363,2456,1
13364,2454,1
13365,2498,1
13366,2244,1
13367,2244,1
13368,2244,1
13369,2330,1
13370,2330,1
13371,2330,1
13372,2330,1
13373,2653,1
13374,2553,1
13375,2237,1
13376,2237,1
13377,2237,1
13378,2237,1
13379,2237,1
13380,2237,1
13381,2441,1
13382,2486,1
13383,2486,1
13384,2441,1
13385,2441,1
13386,2370,1
13387,2240,1
13388,2617,1
13389,2695,1
13390,2695,1
13391,2695,1
13392,2695,1
13393,2695,1
13394,2814,1
13395,2939,1
13396,2814,1
13397,2939,1
13398,2848,1
13399,2848,1
13400,2848,1
13401,2848,1
13402,2720,1
13403,2720,1
13404,2720,1
13405,2646,1
13406,2646,1
13407,2646,1
13408,2646,1
13409,2539,1
13410,2543,1
13411,2543,1
13412,2543,1
13413,2543,1
13414,2543,1
13415,2591,1
13416,2591,1
13417,2591,1
13418,2632,1
13419,2787,1
13420,2964,1
13421,2964,1
13422,2973,1
13423,3004,1
13424,3004,1
13425,3133,1
13426,3133,1
13427,3133,1
13428,3133,1
13429,3133,1
13430,3133,1
13431,3133,1
13432,3138,1
13433,3138,1
13434,3133,1
13435,2839,1
13436,2839,1
13437,2588,1
13438,2744,1
13439,2744,1
13440,2526,1
13441,2587,1
13442,2587,1
13443,2587,1
13444,2587,1
13445,2755,1
13446,2755,1
13447,2755,1
13448,2755,1
13449,2755,1
13450,2755,1
13451,2832,1
13452,2832,1
13453,2863,1
13454,2863,1
13455,2863,1
13456,2832,1
13457,2832,1
13458,2832,1
13459,107,4
13460,107,4
13461,116,4
13462,2839,1
13463,2839,1
13464,2839,1
13465,3224,1
13466,3304,1
13467,3361,1
13468,3304,1
13469,3304,1
13470,3224,1
13471,3361,1
