year,mgra_13,mgra_15,MoHub_carshare_flag,univ_flag,MLB_flag
2035,2967,10684,1,0,0
2035,2968,6599,1,0,0
2035,2969,10683,1,0,0
2035,2970,5823,1,0,0
2035,2971,10682,1,0,0
2035,2972,8877,1,0,0
2035,2973,1716,1,0,0
2035,2974,8877,1,0,0
2035,2975,4910,1,0,0
2035,2976,11134,1,0,0
2035,2977,7174,1,0,0
2035,2978,4299,1,0,0
2035,2979,11133,1,0,0
2035,2980,6267,1,0,0
2035,2981,8455,1,0,0
2035,2982,371,1,0,0
2035,2983,2225,1,0,0
2035,2984,3096,1,0,0
2035,2985,4302,1,0,0
2035,2986,1649,1,0,0
2035,2987,10680,1,0,0
2035,2988,4301,1,0,0
2035,2989,5132,1,0,0
2035,2990,5433,1,0,0
2035,2991,4300,1,0,0
2035,2992,4298,1,0,0
2035,2993,10681,1,0,0
2035,2994,11244,1,0,0
2035,2995,8745,1,0,0
2035,2996,11248,1,0,0
2035,2997,11249,1,0,0
2035,2998,11244,1,0,0
2035,2999,11246,1,0,0
2035,3000,11251,1,0,0
2035,3001,11243,1,0,0
2035,3002,11250,1,0,0
2035,3006,11242,1,0,0
2035,3013,11247,1,0,0
2035,3014,11244,1,0,0
2035,3015,9080,1,0,0
2035,3016,11252,1,0,0
2035,3017,5750,1,0,0
2035,3018,11312,1,0,0
2035,3019,5024,1,0,0
2035,3020,8634,1,0,0
2035,3021,11302,1,0,0
2035,3022,11300,1,0,0
2035,3023,7484,1,0,0
2035,3024,11310,1,0,0
2035,3025,11301,1,0,0
2035,3026,9027,1,0,0
2035,3027,11309,1,0,0
2035,3028,11303,1,0,0
2035,3029,8353,1,0,0
2035,3030,11311,1,0,0
2035,3031,11307,1,0,0
2035,3032,11305,1,0,0
2035,3033,4905,1,0,0
2035,3034,1098,1,0,0
2035,3035,4316,1,0,0
2035,3036,6740,1,0,0
2035,3037,5070,1,0,0
2035,3038,8876,1,0,0
2035,3039,6994,1,0,0
2035,3040,11304,1,0,0
2035,3041,11308,1,0,0
2035,3042,6545,1,0,0
2035,3043,11306,1,0,0
2035,3044,7100,1,0,0
2035,3045,11293,1,0,0
2035,3046,6078,1,0,0
2035,3047,6155,1,0,0
2035,3048,7595,1,0,0
2035,3049,11292,1,0,0
2035,3050,8496,1,0,0
2035,3051,11289,1,0,0
2035,3052,5072,1,0,0
2035,3053,11362,1,0,0
2035,3054,6716,1,0,0
2035,3055,11363,1,0,0
2035,3056,964,1,0,0
2035,3057,11362,1,0,0
2035,3058,5286,1,0,0
2035,3059,5286,1,0,0
2035,3060,5286,1,0,0
2035,3061,5307,1,0,0
2035,3062,7305,1,0,0
2035,3063,5667,1,0,0
2035,3064,5581,1,0,0
2035,3065,11225,1,0,0
2035,3066,8238,1,0,0
2035,3067,11212,1,0,0
2035,3068,5116,1,0,0
2035,3069,11211,1,0,0
2035,3070,915,1,0,0
2035,3071,3474,1,0,0
2035,3072,5177,1,0,0
2035,3073,2000,1,0,0
2035,3074,4915,1,0,0
2035,3075,11210,1,0,0
2035,3076,6482,1,0,0
2035,3077,11209,1,0,0
2035,3078,2005,1,0,0
2035,3079,1949,1,0,0
2035,3080,11208,1,0,0
2035,3081,1009,1,0,0
2035,3082,376,1,0,0
2035,3083,11207,1,0,0
2035,3084,3748,1,0,0
2035,3085,11226,1,0,0
2035,3086,3749,1,0,0
2035,3087,6543,1,0,0
2035,3088,3194,1,0,0
2035,3089,8794,1,0,0
2035,3090,5721,1,0,0
2035,3091,11170,1,0,0
2035,3092,4303,1,0,0
2035,3093,12705,1,0,0
2035,3094,5113,1,0,0
2035,3095,11288,1,0,0
2035,3096,7114,1,0,0
2035,3097,11283,1,0,0
2035,3098,11287,1,0,0
2035,3099,11286,1,0,0
2035,3100,11284,1,0,0
2035,3101,11282,1,0,0
2035,3102,11284,1,0,0
2035,3103,11285,1,0,0
2035,3104,12702,1,0,0
2035,3105,6985,1,0,0
2035,3106,3597,1,0,0
2035,3107,7572,1,0,0
2035,3108,7610,1,0,0
2035,3109,7203,1,0,0
2035,3110,6085,1,0,0
2035,3111,9935,1,0,0
2035,3112,8276,1,0,0
2035,3113,9936,1,0,0
2035,3114,3850,1,0,0
2035,3115,9935,1,0,0
2035,3118,8073,1,0,0
2035,3120,11297,1,0,0
2035,3121,11296,1,0,0
2035,3123,11295,1,0,0
2035,3124,11295,1,0,0
2035,3125,8275,1,0,0
2035,3126,11275,1,0,0
2035,3127,8852,1,0,0
2035,3128,11274,1,0,0
2035,3129,7121,1,0,0
2035,3130,8954,1,0,0
2035,3131,8202,1,0,0
2035,3132,11273,1,0,0
2035,3133,11277,1,0,0
2035,3134,6928,1,0,0
2035,3135,11271,1,0,0
2035,3136,11270,1,0,0
2035,3137,1823,1,0,0
2035,3138,11280,1,0,0
2035,3139,9081,1,0,0
2035,3140,11279,1,0,0
2035,3141,5654,1,0,0
2035,3142,3766,1,0,0
2035,3143,7703,1,0,0
2035,3145,2004,1,0,0
2035,3146,6077,1,0,0
2035,3147,5992,1,0,0
2035,3148,11266,1,0,0
2035,3149,10343,1,0,0
2035,3167,11265,1,0,0
2035,3168,11262,1,0,0
2035,3344,6223,0,1,0
2035,3358,8837,1,0,0
2035,3359,3251,1,0,0
2035,3361,24024,0,1,0
2035,3411,977,1,0,0
2035,3412,4004,1,0,0
2035,3413,3632,1,0,0
2035,3414,563,1,0,0
2035,3415,178,1,0,0
2035,3416,4003,1,0,0
2035,3417,679,1,0,0
2035,3418,562,1,0,0
2035,3419,2493,1,0,0
2035,3420,10335,1,0,0
2035,3421,1502,1,0,0
2035,3422,6092,1,0,0
2035,3423,4011,1,0,0
2035,3424,1880,1,0,0
2035,3425,727,1,0,0
2035,3426,4012,1,0,0
2035,3427,2047,1,0,0
2035,3428,1537,1,0,0
2035,3429,7301,1,0,0
2035,3430,389,1,0,0
2035,3431,765,1,0,0
2035,3432,893,1,0,0
2035,3433,4006,1,0,0
2035,3434,4007,1,0,0
2035,3435,4005,1,0,0
2035,3436,4008,1,0,0
2035,3437,4009,1,0,0
2035,3438,7640,1,0,0
2035,3439,11459,1,0,0
2035,3440,6340,1,0,0
2035,3441,4010,1,0,0
2035,3442,2503,1,0,0
2035,3443,8197,1,0,0
2035,3444,1334,1,0,0
2035,3445,731,1,0,0
2035,3446,3001,1,0,0
2035,3447,1898,1,0,0
2035,3448,96,1,0,0
2035,3449,3591,1,0,0
2035,3450,1333,1,0,0
2035,3451,1576,1,0,0
2035,3452,1034,1,0,0
2035,3453,1962,1,0,0
2035,3454,1298,1,0,0
2035,3455,2060,1,0,0
2035,3456,2492,1,0,0
2035,3457,2328,1,0,0
2035,3459,3592,1,0,0
2035,3468,2714,1,0,0
2035,3469,571,1,0,0
2035,3471,2615,1,0,0
2035,3480,315,1,0,0
2035,3481,2140,1,0,0
2035,3483,2204,1,0,0
2035,3491,1266,1,0,0
2035,3492,873,1,0,0
2035,3493,1379,1,0,0
2035,3494,909,1,0,0
2035,3495,3847,1,0,0
2035,3496,1734,1,0,0
2035,3497,3846,1,0,0
2035,3498,3340,1,0,0
2035,3499,7180,1,0,0
2035,3500,8628,1,0,0
2035,3501,1932,1,0,0
2035,3502,3296,1,0,0
2035,3503,1735,1,0,0
2035,3504,6255,1,0,0
2035,3505,856,1,0,0
2035,3506,1567,1,0,0
2035,3507,1636,1,0,0
2035,3508,2603,1,0,0
2035,3509,2596,1,0,0
2035,3510,1345,1,0,0
2035,3511,3403,1,0,0
2035,3512,3536,1,0,0
2035,3513,2951,1,0,0
2035,3514,2109,1,0,0
2035,3515,3594,1,0,0
2035,3537,3339,1,0,0
2035,3538,3004,1,0,0
2035,3539,160,1,0,0
2035,3550,8211,1,0,0
2035,3551,6738,1,0,0
2035,3552,10354,1,0,0
2035,3553,4029,1,0,0
2035,3554,2645,1,0,0
2035,3555,1573,1,0,0
2035,3556,1313,1,0,0
2035,3557,5835,1,0,0
2035,3558,2813,1,0,0
2035,3559,1847,1,0,0
2035,3560,1090,1,0,0
2035,3561,854,1,0,0
2035,3562,2081,1,0,0
2035,3563,2312,1,0,0
2035,3564,1410,1,0,0
2035,3565,1382,1,0,0
2035,3566,4896,1,0,0
2035,3567,4017,1,0,0
2035,3568,3148,1,0,0
2035,3569,3572,1,0,0
2035,3570,6115,1,0,0
2035,3571,3260,1,0,0
2035,3572,246,1,0,0
2035,3573,1265,1,0,0
2035,3574,152,1,0,0
2035,3575,2414,1,0,0
2035,3576,7065,1,0,0
2035,3577,11314,1,0,0
2035,3578,11465,1,0,0
2035,3579,10355,1,0,0
2035,3580,8330,1,0,0
2035,3581,7434,1,0,0
2035,3582,8400,1,0,0
2035,3583,11313,1,0,0
2035,3584,2928,1,0,0
2035,3585,3694,1,0,0
2035,3586,11464,1,0,0
2035,3587,6460,1,0,0
2035,3588,3444,1,0,0
2035,3589,1615,1,0,0
2035,3590,838,1,0,0
2035,3591,8191,1,0,0
2035,3592,8684,1,0,0
2035,3593,5193,1,0,0
2035,3594,2543,1,0,0
2035,3595,10339,1,0,0
2035,3596,800,1,0,0
2035,3597,6594,1,0,0
2035,3598,2195,1,0,0
2035,3599,4014,1,0,0
2035,3600,6200,1,0,0
2035,3601,1499,1,0,0
2035,3602,1413,1,0,0
2035,3603,6070,1,0,0
2035,3604,2423,1,0,0
2035,3605,784,1,0,0
2035,3606,6474,1,0,0
2035,3607,9042,1,0,0
2035,3608,9043,1,0,0
2035,3609,10341,1,0,0
2035,3610,6114,1,0,0
2035,3611,2595,1,0,0
2035,3612,6540,1,0,0
2035,3613,4016,1,0,0
2035,3614,4015,1,0,0
2035,3615,3329,1,0,0
2035,3616,9041,1,0,0
2035,3617,3737,1,0,0
2035,3618,7196,1,0,0
2035,3619,2878,1,0,0
2035,3620,6257,1,0,0
2035,3621,10340,1,0,0
2035,3622,3429,1,0,0
2035,3623,6273,1,0,0
2035,3624,10338,1,0,0
2035,3625,6477,1,0,0
2035,3626,4013,1,0,0
2035,3627,262,1,0,0
2035,3628,4013,1,0,0
2035,3629,5572,1,0,0
2035,3631,4368,1,0,0
2035,3632,11435,1,0,0
2035,3644,11434,1,0,0
2035,3645,11437,1,0,0
2035,3697,4384,1,0,0
2035,3698,11448,1,0,0
2035,3699,1025,1,0,0
2035,3700,8543,1,0,0
2035,3701,4383,1,0,0
2035,3702,4383,1,0,0
2035,3703,549,1,0,0
2035,3704,7938,1,0,0
2035,3713,11452,1,0,0
2035,3714,3454,1,0,0
2035,3715,3512,1,0,0
2035,3716,3492,1,0,0
2035,3717,8329,1,0,0
2035,3718,8329,1,0,0
2035,3719,11454,1,0,0
2035,3720,5490,1,0,0
2035,3721,11453,1,0,0
2035,3722,5490,1,0,0
2035,3723,5490,1,0,0
2035,3724,11455,1,0,0
2035,3725,8308,1,0,0
2035,3726,5204,1,0,0
2035,3727,7283,1,0,0
2035,3728,4164,1,0,0
2035,3729,10617,1,0,0
2035,3730,8098,1,0,0
2035,3731,3720,1,0,0
2035,3737,2409,1,0,0
2035,3738,391,1,0,0
2035,3739,1797,1,0,0
2035,3741,1059,1,0,0
2035,3747,11436,1,0,0
2035,3748,1428,1,0,0
2035,3749,1316,1,0,0
2035,3750,2166,1,0,0
2035,3751,1566,1,0,0
2035,3752,8257,1,0,0
2035,3753,1986,1,0,0
2035,3754,4165,1,0,0
2035,3755,6571,1,0,0
2035,3756,3680,1,0,0
2035,3757,1723,1,0,0
2035,3758,3486,1,0,0
2035,3759,2529,1,0,0
2035,3760,2462,1,0,0
2035,3761,5235,1,0,0
2035,3762,228,1,0,0
2035,3763,1635,1,0,0
2035,3764,2421,1,0,0
2035,3765,11471,1,0,0
2035,3766,6771,1,0,0
2035,3767,11468,1,0,0
2035,3768,8117,1,0,0
2035,3769,2655,1,0,0
2035,3770,11469,1,0,0
2035,3771,6135,1,0,0
2035,3772,6135,1,0,0
2035,3773,7952,1,0,0
2035,3774,1139,1,0,0
2035,3775,3472,1,0,0
2035,3776,11466,1,0,0
2035,3777,11473,1,0,0
2035,3778,11472,1,0,0
2035,3779,7953,1,0,0
2035,3780,3513,1,0,0
2035,3781,11470,1,0,0
2035,3782,11467,1,0,0
2035,3783,6733,1,0,0
2035,3786,6960,1,0,0
2035,3787,8333,1,0,0
2035,3788,1326,1,0,0
2035,3789,6841,1,0,0
2035,3790,11474,1,0,0
2035,3791,2946,1,0,0
2035,3792,1140,1,0,0
2035,3793,2093,1,0,0
2035,3794,3090,1,0,0
2035,3795,283,1,0,0
2035,3796,8307,1,0,0
2035,3797,2669,1,0,0
2035,3798,1995,1,0,0
2035,3799,855,1,0,0
2035,3800,2022,1,0,0
2035,3801,2700,1,0,0
2035,3802,3622,1,0,0
2035,3806,5440,1,0,0
2035,3807,11456,1,0,0
2035,3808,4388,1,0,0
2035,3809,3127,1,0,0
2035,3810,1859,1,0,0
2035,3811,674,1,0,0
2035,3812,2038,1,0,0
2035,3813,1427,1,0,0
2035,3814,24273,1,0,0
2035,3815,3276,1,0,0
2035,3816,1639,1,0,0
2035,3817,1309,1,0,0
2035,3818,3320,1,0,0
2035,3819,963,1,0,0
2035,3820,2636,1,0,0
2035,3821,1727,1,0,0
2035,3822,1923,1,0,0
2035,3823,423,1,0,0
2035,3824,1988,1,0,0
2035,3825,8952,1,0,0
2035,3826,2329,1,0,0
2035,3827,2619,1,0,0
2035,3828,50,1,0,0
2035,3829,1368,1,0,0
2035,3830,116,1,0,0
2035,3831,2144,1,0,0
2035,3832,3367,1,0,0
2035,3833,1115,1,0,0
2035,3834,2265,1,0,0
2035,3835,75,1,0,0
2035,3836,2631,1,0,0
2035,3837,1528,1,0,0
2035,3838,2849,1,0,0
2035,3839,631,1,0,0
2035,3840,3739,1,0,0
2035,3841,2370,1,0,0
2035,3842,1351,1,0,0
2035,3843,3584,1,0,0
2035,3844,9044,1,0,0
2035,3845,3738,1,0,0
2035,3846,3738,1,0,0
2035,3847,3611,1,0,0
2035,3848,44,1,0,0
2035,3849,675,1,0,0
2035,3850,3017,1,0,0
2035,3851,3683,1,0,0
2035,3852,1295,1,0,0
2035,3853,1534,1,0,0
2035,3854,1143,1,0,0
2035,3855,3682,1,0,0
2035,3856,3726,1,0,0
2035,3857,828,1,0,0
2035,3858,182,1,0,0
2035,3859,5335,1,0,0
2035,3860,2213,1,0,0
2035,3861,8656,1,0,0
2035,3862,1373,1,0,0
2035,3863,3726,1,0,0
2035,3864,2867,1,0,0
2035,3865,182,1,0,0
2035,3866,124,1,0,0
2035,3867,339,1,0,0
2035,3868,1691,1,0,0
2035,3869,3297,1,0,0
2035,3870,1000,1,0,0
2035,3871,3272,1,0,0
2035,3872,3352,1,0,0
2035,3873,1904,1,0,0
2035,3874,2548,1,0,0
2035,3875,164,1,0,0
2035,3876,2675,1,0,0
2035,3877,4157,1,0,0
2035,3878,1257,1,0,0
2035,3879,2776,1,0,0
2035,3880,1241,1,0,0
2035,3881,2208,1,0,0
2035,3882,3532,1,0,0
2035,3883,2183,1,0,0
2035,3884,1741,1,0,0
2035,3885,2558,1,0,0
2035,3886,1651,1,0,0
2035,3887,1011,1,0,0
2035,3888,1470,1,0,0
2035,3889,1806,1,0,0
2035,3890,2618,1,0,0
2035,3891,2862,1,0,0
2035,3892,1595,1,0,0
2035,3893,645,1,0,0
2035,3894,1223,1,0,0
2035,3895,2095,1,0,0
2035,3896,1429,1,0,0
2035,3897,3533,1,0,0
2035,3898,1940,1,0,0
2035,3899,3715,1,0,0
2035,3900,440,1,0,0
2035,3901,2739,1,0,0
2035,3902,1078,1,0,0
2035,3903,10616,1,0,0
2035,3904,797,1,0,0
2035,3905,5152,1,0,0
2035,3906,2050,1,0,0
2035,3907,5820,1,0,0
2035,3908,1829,1,0,0
2035,3909,484,1,0,0
2035,3910,2460,1,0,0
2035,3911,1370,1,0,0
2035,3912,2239,1,0,0
2035,3913,234,1,0,0
2035,3914,695,1,0,0
2035,3915,1260,1,0,0
2035,3916,8803,1,0,0
2035,3917,2240,1,0,0
2035,3918,484,1,0,0
2035,3919,2051,1,0,0
2035,3920,2343,1,0,0
2035,3921,1886,1,0,0
2035,3922,5854,1,0,0
2035,3923,2828,1,0,0
2035,3924,2342,1,0,0
2035,3925,1412,1,0,0
2035,3926,6333,1,0,0
2035,3927,11458,1,0,0
2035,3928,1889,1,0,0
2035,3929,2052,1,0,0
2035,3930,1145,1,0,0
2035,3931,3368,1,0,0
2035,3932,1258,1,0,0
2035,3933,1620,1,0,0
2035,3934,3009,1,0,0
2035,3935,3212,1,0,0
2035,3936,3520,1,0,0
2035,3937,2344,1,0,0
2035,3938,1838,1,0,0
2035,3939,1837,1,0,0
2035,3940,960,1,0,0
2035,3941,3728,1,0,0
2035,3944,3271,1,0,0
2035,3945,1804,1,0,0
2035,3946,2970,1,0,0
2035,3954,900,1,0,0
2035,3955,2100,1,0,0
2035,3961,1724,1,0,0
2035,3966,2400,1,0,0
2035,3967,196,1,0,0
2035,3973,3574,1,0,0
2035,3974,3327,1,0,0
2035,3975,500,1,0,0
2035,3982,3740,1,0,0
2035,4001,8332,1,0,0
2035,4002,2459,1,0,0
2035,4003,3698,1,0,0
2035,4004,3458,1,0,0
2035,4005,8121,1,0,0
2035,4006,5398,1,0,0
2035,4007,4231,1,0,0
2035,4008,8932,1,0,0
2035,4009,10857,1,0,0
2035,4010,5652,1,0,0
2035,4011,1560,1,0,0
2035,4012,723,1,0,0
2035,4013,7621,1,0,0
2035,4014,5096,1,0,0
2035,4015,2923,1,0,0
2035,4016,9046,1,0,0
2035,4017,2231,1,0,0
2035,4018,5059,1,0,0
2035,4019,653,1,0,0
2035,4020,5816,1,0,0
2035,4021,7922,1,0,0
2035,4028,23745,1,0,0
2035,4029,5046,1,0,0
2035,4064,350,1,0,0
2035,4065,70,1,0,0
2035,4066,3338,1,0,0
2035,4067,5524,1,0,0
2035,4068,2959,1,0,0
2035,4069,401,1,0,0
2035,4070,2764,1,0,0
2035,4071,1419,1,0,0
2035,4072,4232,1,0,0
2035,4073,5524,1,0,0
2035,4074,23822,1,0,0
2035,4075,23822,1,0,0
2035,4076,23821,1,0,0
2035,4077,4230,1,0,0
2035,4078,944,1,0,0
2035,4079,1520,1,0,0
2035,4080,944,1,0,0
2035,4081,10848,1,0,0
2035,4082,2745,1,0,0
2035,4083,5611,1,0,0
2035,4084,1315,1,0,0
2035,4085,2299,1,0,0
2035,4086,6164,1,0,0
2035,4087,4228,1,0,0
2035,4088,4227,1,0,0
2035,4089,1044,1,0,0
2035,4090,5066,1,0,0
2035,4091,3457,1,0,0
2035,4092,2584,1,0,0
2035,4093,8407,1,0,0
2035,4094,7363,1,0,0
2035,4095,8281,1,0,0
2035,4096,11533,1,0,0
2035,4097,7362,1,0,0
2035,4098,11533,1,0,0
2035,4099,2135,1,0,0
2035,4100,2135,1,0,0
2035,4101,8889,1,0,0
2035,4102,3456,1,0,0
2035,4110,11476,1,0,0
2035,4111,8529,1,0,0
2035,4128,11532,1,0,0
2035,4129,7053,1,0,0
2035,4130,11532,1,0,0
2035,4131,11531,1,0,0
2035,4132,11531,1,0,0
2035,4134,11504,1,0,0
2035,4135,11504,1,0,0
2035,4137,11529,1,0,0
2035,4138,11503,1,0,0
2035,4140,11502,1,0,0
2035,4149,11534,1,0,0
2035,4154,10853,1,0,0
2035,4170,4276,1,1,0
2035,4171,8705,1,1,0
2035,4172,6997,1,1,0
2035,4173,11050,1,1,0
2035,4174,10937,1,1,0
2035,4175,5682,1,1,0
2035,4176,8038,1,0,0
2035,4177,5548,1,0,0
2035,4178,14010,1,1,0
2035,4179,5458,1,1,0
2035,4180,6154,1,0,0
2035,4181,8573,1,1,0
2035,4182,5034,1,0,0
2035,4183,444,1,1,0
2035,4184,8394,1,1,0
2035,4185,14009,1,1,0
2035,4186,5458,1,1,0
2035,4295,3773,1,0,0
2035,4296,3774,1,0,0
2035,4297,9099,1,0,0
2035,4298,9099,1,0,0
2035,4300,9099,1,0,0
2035,4301,9099,1,0,0
2035,4306,6760,1,0,0
2035,4307,6760,1,0,0
2035,4308,6760,1,0,0
2035,4309,6760,1,0,0
2035,4310,6760,1,0,0
2035,4311,6760,1,0,0
2035,4312,6760,1,0,0
2035,4313,6760,1,0,0
2035,4324,9099,1,0,0
2035,4331,5057,1,0,0
2035,4346,1520,1,0,0
2035,4347,8604,1,0,0
2035,4353,7599,1,0,0
2035,4403,2807,1,0,0
2035,4404,5764,1,0,0
2035,4409,10525,1,0,0
2035,4410,4102,1,0,0
2035,4415,4098,1,0,0
2035,4441,7846,1,0,0
2035,4442,5098,1,0,0
2035,4443,7846,1,0,0
2035,4444,4526,1,0,0
2035,4445,5385,1,0,0
2035,4446,12314,1,0,0
2035,4447,12316,1,0,0
2035,4448,1631,1,0,0
2035,4449,12318,1,0,0
2035,4450,12339,1,0,0
2035,4451,6819,1,0,0
2035,4452,4523,1,0,0
2035,4453,12315,1,0,0
2035,4454,12313,1,0,0
2035,4455,4522,1,0,0
2035,4456,6470,1,0,0
2035,4457,12311,1,0,0
2035,4458,12312,1,0,0
2035,4459,6112,1,0,0
2035,4460,12324,1,0,0
2035,4461,12325,1,0,0
2035,4462,12328,1,0,0
2035,4463,6438,1,0,0
2035,4464,12326,1,0,0
2035,4465,3375,1,0,0
2035,4466,12335,1,0,0
2035,4467,6181,1,0,0
2035,4468,7962,1,0,0
2035,4469,12323,1,0,0
2035,4470,2806,1,0,0
2035,4471,5017,1,0,0
2035,4472,2451,1,0,0
2035,4476,1678,1,0,0
2035,4477,12338,1,0,0
2035,4478,12342,1,0,0
2035,4480,7292,1,0,0
2035,4482,7293,1,0,0
2035,4483,12343,1,0,0
2035,4484,7316,1,0,0
2035,4485,680,1,0,0
2035,4486,4527,1,0,0
2035,4487,5291,1,0,0
2035,4488,12336,1,0,0
2035,4489,5832,1,0,0
2035,4490,6169,1,0,0
2035,4491,12337,1,0,0
2035,4492,6044,1,0,0
2035,4493,12340,1,0,0
2035,4494,8291,1,0,0
2035,4495,12330,1,0,0
2035,4496,12332,1,0,0
2035,4497,837,1,0,0
2035,4498,12329,1,0,0
2035,4499,12331,1,0,0
2035,4504,12610,1,0,0
2035,4508,7508,1,0,0
2035,4524,12377,1,0,0
2035,4525,12376,1,0,0
2035,4529,12374,1,0,0
2035,4534,8834,1,0,0
2035,4536,12386,1,0,0
2035,4541,12383,1,0,0
2035,4542,8321,1,0,0
2035,4543,12608,1,0,0
2035,4544,12387,1,0,0
2035,4549,12382,1,0,0
2035,4630,9106,1,0,0
2035,4632,4092,1,0,0
2035,4634,7998,1,0,0
2035,4635,4091,1,0,0
2035,4636,7267,1,0,0
2035,4637,14025,1,0,0
2035,4638,14020,1,0,0
2035,4639,14022,1,0,0
2035,4640,7960,1,0,0
2035,4641,14021,1,0,0
2035,4642,14021,1,0,0
2035,4643,14024,1,0,0
2035,4645,12776,1,0,0
2035,4646,12779,1,0,0
2035,4647,7109,1,0,0
2035,4648,7646,1,0,0
2035,4649,5906,1,0,0
2035,4650,12781,1,0,0
2035,4651,5906,1,0,0
2035,4652,12783,1,0,0
2035,4653,14339,1,0,0
2035,4654,5561,1,0,0
2035,4655,14360,1,0,0
2035,4656,4864,1,0,0
2035,4657,14404,1,0,0
2035,4658,12782,1,0,0
2035,4659,14359,1,0,0
2035,4660,14340,1,0,0
2035,4661,14019,1,0,0
2035,4662,14026,1,0,0
2035,4663,14018,1,0,0
2035,4664,14017,1,0,0
2035,4665,14015,1,0,0
2035,4666,14012,1,0,0
2035,4667,14013,1,0,0
2035,4668,14016,1,0,0
2035,4669,14341,1,0,0
2035,4670,14014,1,0,0
2035,4671,14342,1,0,0
2035,4672,14011,1,0,0
2035,4673,14006,1,0,0
2035,4674,5445,1,0,0
2035,4675,14008,1,0,0
2035,4676,7803,1,0,0
2035,4677,14005,1,0,0
2035,4678,5624,1,0,0
2035,4679,6421,1,0,0
2035,4680,14002,1,0,0
2035,4681,8406,1,0,0
2035,4682,14358,1,0,0
2035,4683,6090,1,0,0
2035,4684,6090,1,0,0
2035,4685,6674,1,0,0
2035,4686,6808,1,0,0
2035,4687,6098,1,0,0
2035,4689,13999,1,0,0
2035,4690,5343,1,0,0
2035,4691,12714,1,0,0
2035,4692,13995,1,0,0
2035,4693,5722,1,0,0
2035,4694,10910,1,0,0
2035,4695,24067,1,0,0
2035,4696,6284,1,0,0
2035,4697,14000,1,0,0
2035,4698,7007,1,0,0
2035,4699,6016,1,0,0
2035,4700,10917,1,0,0
2035,4701,10916,1,0,0
2035,4702,2891,1,0,0
2035,4703,8977,1,0,0
2035,4704,8324,1,0,0
2035,4705,6299,1,0,0
2035,4706,3128,1,0,0
2035,4707,5626,1,0,0
2035,4708,5858,1,0,0
2035,4709,8265,1,0,0
2035,4710,8493,1,0,0
2035,4711,8091,1,0,0
2035,4712,7545,1,0,0
2035,4713,13983,1,0,0
2035,4714,6773,1,0,0
2035,4715,8580,1,0,0
2035,4716,5740,1,0,0
2035,4717,6721,1,0,0
2035,4718,13976,1,0,0
2035,4723,7221,1,0,0
2035,4767,13051,1,0,0
2035,4768,6590,1,0,0
2035,4769,8923,1,0,0
2035,4770,13054,1,0,0
2035,4771,13052,1,0,0
2035,4772,6463,1,0,0
2035,4773,1458,1,0,0
2035,4774,7101,1,0,0
2035,4775,12798,1,0,0
2035,4776,5704,1,0,0
2035,4777,4634,1,0,0
2035,4778,12798,1,0,0
2035,4779,7236,1,0,0
2035,4780,13053,1,0,0
2035,4781,6750,1,0,0
2035,4782,12794,1,0,0
2035,4783,12803,1,0,0
2035,4784,12798,1,0,0
2035,4785,4592,1,0,0
2035,4786,8539,1,0,0
2035,4787,6839,1,0,0
2035,4788,6681,1,0,0
2035,4789,12801,1,0,0
2035,4790,6190,1,0,0
2035,4791,8539,1,0,0
2035,4792,6681,1,0,0
2035,4793,6681,1,0,0
2035,4794,12802,1,0,0
2035,4795,12799,1,0,0
2035,4796,8609,1,0,0
2035,4797,6958,1,0,0
2035,4798,12799,1,0,0
2035,4799,12804,1,0,0
2035,4803,12795,1,0,0
2035,4804,12792,1,0,0
2035,4805,12791,1,0,0
2035,4806,4591,1,0,0
2035,4856,8434,1,0,0
2035,4859,4631,1,0,0
2035,4878,13343,1,0,0
2035,4879,6608,1,0,0
2035,4880,13344,1,0,0
2035,4881,7570,1,0,0
2035,4882,13345,1,0,0
2035,4883,7570,1,0,0
2035,4884,5289,1,0,0
2035,4885,6300,1,0,0
2035,4886,6476,1,0,0
2035,4887,13356,1,0,0
2035,4888,14306,1,0,0
2035,4889,13355,1,0,0
2035,4890,13354,1,0,0
2035,4892,4853,1,0,0
2035,4893,13354,1,0,0
2035,4894,3280,1,0,0
2035,4898,7829,1,0,0
2035,4899,13358,1,0,0
2035,4903,14290,1,0,0
2035,4904,14302,1,0,0
2035,4905,13353,1,0,0
2035,4906,7779,1,0,0
2035,4910,4855,1,0,0
2035,4911,13360,1,0,0
2035,4912,14299,1,0,0
2035,4913,13361,1,0,0
2035,4914,13359,1,0,0
2035,4919,14297,1,0,0
2035,4921,357,1,0,0
2035,4932,24192,1,0,0
2035,4934,14271,1,0,0
2035,4942,14271,1,0,0
2035,4952,2285,1,0,0
2035,4953,14308,1,0,0
2035,4954,14305,1,0,0
2035,4955,14304,1,0,0
2035,4956,14305,1,0,0
2035,4957,4860,1,0,0
2035,4958,14307,1,0,0
2035,4959,14307,1,0,0
2035,4960,14303,1,0,0
2035,4963,4859,1,0,0
2035,4964,7437,1,0,0
2035,4965,4858,1,0,0
2035,4966,4859,1,0,0
2035,4967,4675,1,0,0
2035,4968,4676,1,0,0
2035,4969,4678,1,0,0
2035,4970,1069,1,0,0
2035,4971,4677,1,0,0
2035,4972,7421,1,0,0
2035,4973,13342,1,0,0
2035,4974,13341,1,0,0
