year,mgra_13,MoHub_carshare_flag,univ_flag,MLB_flag
2035,2267,1,0,0
2035,2268,1,0,0
2035,2269,1,0,0
2035,2270,1,0,0
2035,2271,1,0,0
2035,2272,1,0,0
2035,2273,1,0,0
2035,2274,1,0,0
2035,2275,1,0,0
2035,2276,1,0,0
2035,2277,1,0,0
2035,2278,1,0,0
2035,2279,1,0,0
2035,2280,1,0,0
2035,2281,1,0,0
2035,2282,1,0,0
2035,2283,1,0,0
2035,2284,1,0,0
2035,2285,1,0,0
2035,2286,1,0,0
2035,2287,1,0,0
2035,2288,1,0,0
2035,2289,1,0,0
2035,2290,1,0,0
2035,2291,1,0,0
2035,2292,1,0,0
2035,2293,1,0,0
2035,2294,1,0,0
2035,2295,1,0,0
2035,2296,1,0,0
2035,2297,1,0,0
2035,2298,1,0,0
2035,2299,1,0,0
2035,2300,1,0,0
2035,2301,1,0,0
2035,2302,1,0,0
2035,2303,1,0,0
2035,2304,1,0,0
2035,2305,1,0,0
2035,2306,1,0,0
2035,2307,1,0,0
2035,2308,1,0,0
2035,2309,1,0,0
2035,2310,1,0,0
2035,2311,1,0,0
2035,2312,1,0,0
2035,2313,1,0,0
2035,2314,1,0,0
2035,2315,1,0,0
2035,2316,1,0,0
2035,2317,1,0,0
2035,2318,1,0,0
2035,2319,1,0,0
2035,2320,1,0,0
2035,2321,1,0,0
2035,2322,1,0,0
2035,2323,1,0,0
2035,2324,1,0,0
2035,2325,1,0,0
2035,2326,1,0,0
2035,2327,1,0,0
2035,2328,1,0,0
2035,2329,1,0,0
2035,2330,1,0,0
2035,2331,1,0,0
2035,2332,1,0,0
2035,2333,1,0,0
2035,2334,1,0,0
2035,2335,1,0,0
2035,2336,1,0,0
2035,2337,1,0,0
2035,2338,1,0,0
2035,2339,1,0,0
2035,2340,1,0,0
2035,2341,1,0,0
2035,2342,1,0,0
2035,2343,1,0,0
2035,2344,1,0,0
2035,2345,1,0,0
2035,2346,1,0,0
2035,2347,1,0,0
2035,2348,1,0,0
2035,2349,1,0,0
2035,2350,1,0,0
2035,2351,1,0,0
2035,2352,1,0,0
2035,2353,1,0,0
2035,2354,1,0,0
2035,2355,1,0,0
2035,2356,1,0,0
2035,2357,1,0,0
2035,2358,1,0,0
2035,2359,1,0,0
2035,2360,1,0,0
2035,2361,1,0,0
2035,2362,1,0,0
2035,2363,1,0,0
2035,2364,1,0,0
2035,2365,1,0,0
2035,2366,1,0,0
2035,2367,1,0,0
2035,2368,1,0,0
2035,2369,1,0,0
2035,2370,1,0,0
2035,2371,1,0,0
2035,2372,1,0,0
2035,2373,1,0,0
2035,2374,1,0,0
2035,2375,1,0,0
2035,2376,1,0,0
2035,2377,1,0,0
2035,2378,1,0,0
2035,2379,1,0,0
2035,2380,1,0,0
2035,2381,1,0,0
2035,2382,1,0,0
2035,2383,1,0,0
2035,2384,1,0,0
2035,2385,1,0,0
2035,2386,1,0,0
2035,2387,1,0,0
2035,2388,1,0,0
2035,2389,1,0,0
2035,2390,1,0,0
2035,2391,1,0,0
2035,2392,1,0,0
2035,2393,1,0,0
2035,2394,1,0,0
2035,2395,1,0,0
2035,2396,1,0,0
2035,2397,1,0,0
2035,2398,1,0,0
2035,2399,1,0,0
2035,2400,1,0,0
2035,2401,1,0,0
2035,2402,1,0,0
2035,2403,1,0,0
2035,2404,1,0,0
2035,2405,1,0,0
2035,2406,1,0,0
2035,2407,1,0,0
2035,2408,1,0,0
2035,2409,1,0,0
2035,2410,1,0,0
2035,2411,1,0,0
2035,2412,1,0,0
2035,2413,1,0,0
2035,2414,1,0,0
2035,2415,1,0,0
2035,2416,1,0,0
2035,2417,1,0,0
2035,2418,1,0,0
2035,2419,1,0,0
2035,2420,1,0,0
2035,2421,1,0,0
2035,2422,1,0,0
2035,2423,1,0,0
2035,2424,1,0,0
2035,2425,1,0,0
2035,2426,1,0,0
2035,2427,1,0,0
2035,2428,1,0,0
2035,2429,1,0,0
2035,2430,1,0,0
2035,2431,1,0,0
2035,2432,1,0,0
2035,2433,1,0,0
2035,2434,1,0,0
2035,2435,1,0,0
2035,2436,1,0,0
2035,2437,1,0,0
2035,2438,1,0,0
2035,2439,1,0,0
2035,2440,1,0,0
2035,2441,1,0,0
2035,2442,1,0,0
2035,2443,1,0,0
2035,2444,1,0,0
2035,2445,1,0,0
2035,2446,1,0,0
2035,2447,1,0,0
2035,2448,1,0,0
2035,2449,1,0,0
2035,2450,1,0,0
2035,2451,1,0,0
2035,2452,1,0,0
2035,2453,1,0,0
2035,2454,1,0,0
2035,2455,1,0,0
2035,2456,1,0,0
2035,2457,1,0,0
2035,2458,1,0,0
2035,2459,1,0,0
2035,2460,1,0,1
2035,2461,1,0,0
2035,2462,1,0,0
2035,2463,1,0,0
2035,2464,1,0,0
2035,2465,1,0,0
2035,2466,1,0,0
2035,2467,1,0,0
2035,2468,1,0,0
2035,2469,1,0,0
2035,2470,1,0,0
2035,2471,1,0,0
2035,2472,1,0,0
2035,2473,1,0,0
2035,2474,1,0,0
2035,2475,1,0,0
2035,2476,1,0,0
2035,2477,1,0,0
2035,2478,1,0,0
2035,2479,1,0,0
2035,2480,1,0,0
2035,2481,1,0,0
2035,2482,1,0,0
2035,2483,1,0,0
2035,2484,1,0,0
2035,2485,1,0,0
2035,2486,1,0,0
2035,2487,1,0,0
2035,2488,1,0,0
2035,2489,1,0,0
2035,2490,1,0,0
2035,2491,1,0,0
2035,2492,1,0,0
2035,2493,1,0,0
2035,2494,1,0,0
2035,2495,1,0,0
2035,2496,1,0,0
2035,2497,1,0,0
2035,2498,1,0,0
2035,2499,1,0,0
2035,2500,1,0,0
2035,2501,1,0,0
2035,2502,1,0,0
2035,2503,1,0,0
2035,2504,1,0,0
2035,2505,1,0,0
2035,2506,1,0,0
2035,2507,1,0,0
2035,2508,1,0,0
2035,2509,1,0,0
2035,2510,1,0,0
2035,2511,1,0,0
2035,2512,1,0,0
2035,2513,1,0,0
2035,2514,1,0,0
2035,2515,1,0,0
2035,2516,1,0,0
2035,2517,1,0,0
2035,2518,1,0,0
2035,2519,1,0,0
2035,2520,1,0,0
2035,2521,1,0,0
2035,2522,1,0,0
2035,2523,1,0,0
2035,2524,1,0,0
2035,2525,1,1,0
2035,2526,1,0,0
2035,2527,1,1,0
2035,2528,1,0,0
2035,2529,1,0,0
2035,2530,1,0,0
2035,2531,1,0,0
2035,2532,1,0,0
2035,2533,1,0,0
2035,2534,1,0,0
2035,2535,1,0,0
2035,2536,1,0,0
2035,2537,1,0,0
2035,2538,1,0,0
2035,2539,1,0,0
2035,2540,1,0,0
2035,2541,1,0,0
2035,2542,1,0,0
2035,2543,1,0,0
2035,2544,1,0,0
2035,2545,1,0,0
2035,2546,1,0,0
2035,2547,1,0,0
2035,2548,1,0,0
2035,2549,1,0,0
2035,2550,1,0,0
2035,2551,1,0,0
2035,2552,1,0,0
2035,2553,1,0,0
2035,2554,1,0,0
2035,2555,1,0,0
2035,2556,1,0,0
2035,2557,1,0,0
2035,2558,1,0,0
2035,2559,1,0,0
2035,2560,1,0,0
2035,2561,1,0,0
2035,2562,1,0,0
2035,2563,1,0,0
2035,2564,1,0,0
2035,2565,1,0,0
2035,2566,1,0,0
2035,2567,1,0,0
2035,2568,1,0,0
2035,2569,1,0,0
2035,2570,1,0,0
2035,2571,1,0,0
2035,2572,1,0,0
2035,2573,1,0,0
2035,2574,1,0,0
2035,2575,1,0,0
2035,2576,1,0,0
2035,2577,1,0,0
2035,2578,1,0,0
2035,2579,1,0,0
2035,2580,1,0,0
2035,2581,1,0,0
2035,2582,1,0,0
2035,2583,1,0,0
2035,2584,1,0,0
2035,2585,1,0,0
2035,2586,1,0,0
2035,2587,1,0,0
2035,2588,1,0,0
2035,2589,1,0,0
2035,2590,1,0,0
2035,2591,1,0,0
2035,2592,1,0,0
2035,2593,1,0,0
2035,2594,1,0,0
2035,2595,1,0,0
2035,2596,1,0,0
2035,2597,1,0,0
2035,2598,1,0,0
2035,2599,1,0,0
2035,2600,1,0,0
2035,2601,1,0,0
2035,2602,1,0,0
2035,2603,1,0,0
2035,2604,1,0,0
2035,2605,1,0,0
2035,2606,1,0,0
2035,2607,1,0,0
2035,2608,1,0,0
2035,2609,1,0,0
2035,2610,1,0,0
2035,2611,1,0,0
2035,2612,1,0,0
2035,2613,1,0,0
2035,2614,1,0,0
2035,2615,1,0,0
2035,2616,1,0,0
2035,2617,1,0,0
2035,2618,1,0,0
2035,2619,1,0,0
2035,2620,1,0,0
2035,2621,1,0,0
2035,2622,1,0,0
2035,2623,1,0,0
2035,2624,1,0,0
2035,2625,1,0,0
2035,2626,1,0,0
2035,2627,1,0,0
2035,2628,1,0,0
2035,2629,1,0,0
2035,2630,1,0,0
2035,2631,1,0,0
2035,2632,1,0,0
2035,2633,1,0,0
2035,2634,1,0,0
2035,2635,1,0,0
2035,2636,1,0,0
2035,2637,1,0,0
2035,2638,1,0,0
2035,2639,1,0,0
2035,2640,1,0,0
2035,2641,1,0,0
2035,2642,1,0,0
2035,2643,1,0,0
2035,2644,1,0,0
2035,2645,1,0,0
2035,2646,1,0,0
2035,2647,1,0,0
2035,2648,1,0,0
2035,2649,1,0,0
2035,2650,1,0,0
2035,2651,1,0,0
2035,2652,1,0,0
2035,2653,1,0,0
2035,2654,1,0,0
2035,2656,1,0,0
2035,2657,1,0,0
2035,2658,1,0,0
2035,2659,1,0,0
2035,2660,1,0,0
2035,2661,1,0,0
2035,2662,1,0,0
2035,2663,1,0,0
2035,2664,1,0,0
2035,2665,1,0,0
2035,2666,1,0,0
2035,2667,1,0,0
2035,2668,1,0,0
2035,2669,1,0,0
2035,2670,1,0,0
2035,2671,1,0,0
2035,2672,1,0,0
2035,2673,1,0,0
2035,2674,1,0,0
2035,2675,1,0,0
2035,2676,1,0,0
2035,2677,1,0,0
2035,2678,1,0,0
2035,2679,1,0,0
2035,2680,1,0,0
2035,2681,1,0,0
2035,2682,1,0,0
2035,2683,1,0,0
2035,2684,1,0,0
2035,2685,1,0,0
2035,2686,1,0,0
2035,2687,1,0,0
2035,2688,1,0,0
2035,2689,1,0,0
2035,2690,1,0,0
2035,2691,1,0,0
2035,2692,1,0,0
2035,2693,1,0,0
2035,2694,1,0,0
2035,2695,1,0,0
2035,2696,1,0,0
2035,2697,1,0,0
2035,2698,1,0,0
2035,2699,1,0,0
2035,2700,1,0,0
2035,2701,1,0,0
2035,2702,1,0,0
2035,2703,1,0,0
2035,2704,1,0,0
2035,2705,1,0,0
2035,2706,1,0,0
2035,2707,1,0,0
2035,2708,1,0,0
2035,2709,1,0,0
2035,2710,1,0,0
2035,2711,1,0,0
2035,2712,1,0,0
2035,2713,1,0,0
2035,2714,1,0,0
2035,2715,1,0,0
2035,2716,1,0,0
2035,2717,1,0,0
2035,2718,1,0,0
2035,2719,1,0,0
2035,2720,1,0,0
2035,2721,1,0,0
2035,2722,1,0,0
2035,2723,1,0,0
2035,2724,1,0,0
2035,2725,1,0,0
2035,2726,1,0,0
2035,2727,1,0,0
2035,2728,1,0,0
2035,2729,1,0,0
2035,2730,1,0,0
2035,2731,1,0,0
2035,2732,1,0,0
2035,2733,1,0,0
2035,2734,1,0,0
2035,2735,1,0,0
2035,2736,1,0,0
2035,2737,1,0,0
2035,2738,1,0,0
2035,2739,1,0,0
2035,2740,1,0,0
2035,2741,1,0,0
2035,2742,1,0,0
2035,2743,1,0,0
2035,2744,1,0,0
2035,2745,1,0,0
2035,2746,1,0,0
2035,2747,1,0,0
2035,2748,1,0,0
2035,2749,1,0,0
2035,2750,1,0,0
2035,2751,1,0,0
2035,2752,1,0,0
2035,2753,1,0,0
2035,2754,1,0,0
2035,2755,1,0,0
2035,2756,1,0,0
2035,2757,1,0,0
2035,2758,1,0,0
2035,2759,1,0,0
2035,2760,1,0,0
2035,2761,1,0,0
2035,2762,1,0,0
2035,2763,1,0,0
2035,2764,1,0,0
2035,2765,1,0,0
2035,2766,1,1,0
2035,2767,1,0,0
2035,2768,1,0,0
2035,2769,1,0,0
2035,2770,1,0,0
2035,2771,1,0,0
2035,2772,1,0,0
2035,2773,1,0,0
2035,2774,1,0,0
2035,2775,1,0,0
2035,2776,1,0,0
2035,2777,1,0,0
2035,2778,1,0,0
2035,2779,1,0,0
2035,2780,1,0,0
2035,2781,1,0,0
2035,2782,1,0,0
2035,2783,1,0,0
2035,2784,1,0,0
2035,2785,1,0,0
2035,2786,1,0,0
2035,2787,1,0,0
2035,2788,1,0,0
2035,2789,1,0,0
2035,2790,1,0,0
2035,2791,1,0,0
2035,2792,1,0,0
2035,2793,1,0,0
2035,2794,1,0,0
2035,2795,1,0,0
2035,2796,1,0,0
2035,2797,1,0,0
2035,2798,1,0,0
2035,2799,1,0,0
2035,2800,1,0,0
2035,2801,1,0,0
2035,2802,1,0,0
2035,2803,1,0,0
2035,2804,1,0,0
2035,2805,1,0,0
2035,2806,1,0,0
2035,2807,1,0,0
2035,2808,1,0,0
2035,2809,1,0,0
2035,2810,1,0,0
2035,2811,1,0,0
2035,2812,1,0,0
2035,2813,1,0,0
2035,2814,1,0,0
2035,2815,1,0,0
2035,2816,1,0,0
2035,2817,1,0,0
2035,2818,1,0,0
2035,2819,1,0,0
2035,2820,1,0,0
2035,2821,1,0,0
2035,2822,1,0,0
2035,2823,1,0,0
2035,2824,1,0,0
2035,2825,1,0,0
2035,2826,1,0,0
2035,2827,1,0,0
2035,2828,1,0,0
2035,2829,1,0,0
2035,2830,1,0,0
2035,2831,1,0,0
2035,2832,1,0,0
2035,2833,1,0,0
2035,2834,1,0,0
2035,2835,1,0,0
2035,2836,1,0,0
2035,2837,1,0,0
2035,2838,1,0,0
2035,2839,1,0,0
2035,2840,1,0,0
2035,2841,1,0,0
2035,2842,1,0,0
2035,2843,1,0,0
2035,2844,1,0,0
2035,2845,1,0,0
2035,2846,1,0,0
2035,2847,1,0,0
2035,2848,1,0,0
2035,2849,1,0,0
2035,2850,1,0,0
2035,2851,1,0,0
2035,2852,1,0,0
2035,2853,1,0,0
2035,2854,1,0,0
2035,2855,1,0,0
2035,2856,1,0,0
2035,2857,1,0,0
2035,2858,1,0,0
2035,2859,1,0,0
2035,2860,1,0,0
2035,2861,1,0,0
2035,2862,1,0,0
2035,2863,1,0,0
2035,2864,1,0,0
2035,2865,1,0,0
2035,2866,1,0,0
2035,2867,1,0,0
2035,2868,1,0,0
2035,2869,1,0,0
2035,2870,1,0,0
2035,2871,1,0,0
2035,2872,1,0,0
2035,2873,1,0,0
2035,2874,1,0,0
2035,2875,1,0,0
2035,2876,1,0,0
2035,2877,1,0,0
2035,2878,1,0,0
2035,2879,1,0,0
2035,2880,1,0,0
2035,2881,1,0,0
2035,2882,1,0,0
2035,2883,1,0,0
2035,2884,1,0,0
2035,2885,1,0,0
2035,2886,1,0,0
2035,2887,1,0,0
2035,2888,1,0,0
2035,2889,1,0,0
2035,2890,1,0,0
2035,2891,1,0,0
2035,2892,1,0,0
2035,2893,1,0,0
2035,2894,1,0,0
2035,2895,1,0,0
2035,2896,1,0,0
2035,2897,1,0,0
2035,2898,1,0,0
2035,2899,1,0,0
2035,2900,1,0,0
2035,2901,1,0,0
2035,2902,1,0,0
2035,2903,1,0,0
2035,2904,1,0,0
2035,2905,1,0,0
2035,2906,1,0,0
2035,2907,1,0,0
2035,2908,1,0,0
2035,2909,1,0,0
2035,2910,1,0,0
2035,2911,1,0,0
2035,2912,1,0,0
2035,2913,1,0,0
2035,2914,1,0,0
2035,2915,1,0,0
2035,2916,1,0,0
2035,2917,1,0,0
2035,2918,1,0,0
2035,2919,1,0,0
2035,2920,1,0,0
2035,2921,1,0,0
2035,2922,1,0,0
2035,2923,1,0,0
2035,2924,1,0,0
2035,2925,1,0,0
2035,2926,1,0,0
2035,2927,1,0,0
2035,2928,1,0,0
2035,2929,1,0,0
2035,2930,1,0,0
2035,2931,1,0,0
2035,2932,1,0,0
2035,2933,1,0,0
2035,2934,1,0,0
2035,2935,1,0,0
2035,2936,1,0,0
2035,2937,1,0,0
2035,2938,1,0,0
2035,2939,1,0,0
2035,2940,1,0,0
2035,2941,1,0,0
2035,2942,1,0,0
2035,2943,1,0,0
2035,2944,1,0,0
2035,2945,1,0,0
2035,2946,1,0,0
2035,2947,1,0,0
2035,2948,1,0,0
2035,2949,1,0,0
2035,2950,1,0,0
2035,2951,1,0,0
2035,2952,1,0,0
2035,2953,1,0,0
2035,2954,1,0,0
2035,2955,1,0,0
2035,2956,1,0,0
2035,2957,1,0,0
2035,2958,1,0,0
2035,2959,1,0,0
2035,2960,1,0,0
2035,2961,1,0,0
2035,2962,1,0,0
2035,2963,1,0,0
2035,2964,1,0,0
2035,2965,1,0,0
2035,2966,1,0,0
2035,2967,1,0,0
2035,2968,1,0,0
2035,2969,1,0,0
2035,2970,1,0,0
2035,2971,1,0,0
2035,2972,1,0,0
2035,2973,1,0,0
2035,2974,1,0,0
2035,2975,1,0,0
2035,2976,1,0,0
2035,2977,1,0,0
2035,2978,1,0,0
2035,2979,1,0,0
2035,2980,1,0,0
2035,2981,1,0,0
2035,2982,1,0,0
2035,2983,1,0,0
2035,2984,1,0,0
2035,2985,1,0,0
2035,2986,1,0,0
2035,2987,1,0,0
2035,2988,1,0,0
2035,2989,1,0,0
2035,2990,1,0,0
2035,2991,1,0,0
2035,2992,1,0,0
2035,2993,1,0,0
2035,2994,1,0,0
2035,2995,1,0,0
2035,2996,1,0,0
2035,2997,1,0,0
2035,2998,1,0,0
2035,2999,1,0,0
2035,3000,1,0,0
2035,3001,1,0,0
2035,3002,1,0,0
2035,3006,1,0,0
2035,3013,1,0,0
2035,3014,1,0,0
2035,3015,1,0,0
2035,3016,1,0,0
2035,3017,1,0,0
2035,3018,1,0,0
2035,3019,1,0,0
2035,3020,1,0,0
2035,3021,1,0,0
2035,3022,1,0,0
2035,3023,1,0,0
2035,3024,1,0,0
2035,3025,1,0,0
2035,3026,1,0,0
2035,3027,1,0,0
2035,3028,1,0,0
2035,3029,1,0,0
2035,3030,1,0,0
2035,3031,1,0,0
2035,3032,1,0,0
2035,3033,1,0,0
2035,3034,1,0,0
2035,3035,1,0,0
2035,3036,1,0,0
2035,3037,1,0,0
2035,3038,1,0,0
2035,3039,1,0,0
2035,3040,1,0,0
2035,3041,1,0,0
2035,3042,1,0,0
2035,3043,1,0,0
2035,3044,1,0,0
2035,3045,1,0,0
2035,3046,1,0,0
2035,3047,1,0,0
2035,3048,1,0,0
2035,3049,1,0,0
2035,3050,1,0,0
2035,3051,1,0,0
2035,3052,1,0,0
2035,3053,1,0,0
2035,3054,1,0,0
2035,3055,1,0,0
2035,3056,1,0,0
2035,3057,1,0,0
2035,3058,1,0,0
2035,3059,1,0,0
2035,3060,1,0,0
2035,3061,1,0,0
2035,3062,1,0,0
2035,3063,1,0,0
2035,3064,1,0,0
2035,3065,1,0,0
2035,3066,1,0,0
2035,3067,1,0,0
2035,3068,1,0,0
2035,3069,1,0,0
2035,3070,1,0,0
2035,3071,1,0,0
2035,3072,1,0,0
2035,3073,1,0,0
2035,3074,1,0,0
2035,3075,1,0,0
2035,3076,1,0,0
2035,3077,1,0,0
2035,3078,1,0,0
2035,3079,1,0,0
2035,3080,1,0,0
2035,3081,1,0,0
2035,3082,1,0,0
2035,3083,1,0,0
2035,3084,1,0,0
2035,3085,1,0,0
2035,3086,1,0,0
2035,3087,1,0,0
2035,3088,1,0,0
2035,3089,1,0,0
2035,3090,1,0,0
2035,3091,1,0,0
2035,3092,1,0,0
2035,3093,1,0,0
2035,3094,1,0,0
2035,3095,1,0,0
2035,3096,1,0,0
2035,3097,1,0,0
2035,3098,1,0,0
2035,3099,1,0,0
2035,3100,1,0,0
2035,3101,1,0,0
2035,3102,1,0,0
2035,3103,1,0,0
2035,3104,1,0,0
2035,3105,1,0,0
2035,3106,1,0,0
2035,3107,1,0,0
2035,3108,1,0,0
2035,3109,1,0,0
2035,3110,1,0,0
2035,3111,1,0,0
2035,3112,1,0,0
2035,3113,1,0,0
2035,3114,1,0,0
2035,3115,1,0,0
2035,3118,1,0,0
2035,3120,1,0,0
2035,3121,1,0,0
2035,3123,1,0,0
2035,3124,1,0,0
2035,3125,1,0,0
2035,3126,1,0,0
2035,3127,1,0,0
2035,3128,1,0,0
2035,3129,1,0,0
2035,3130,1,0,0
2035,3131,1,0,0
2035,3132,1,0,0
2035,3133,1,0,0
2035,3134,1,0,0
2035,3135,1,0,0
2035,3136,1,0,0
2035,3137,1,0,0
2035,3138,1,0,0
2035,3139,1,0,0
2035,3140,1,0,0
2035,3141,1,0,0
2035,3142,1,0,0
2035,3143,1,0,0
2035,3145,1,0,0
2035,3146,1,0,0
2035,3147,1,0,0
2035,3148,1,0,0
2035,3149,1,0,0
2035,3167,1,0,0
2035,3168,1,0,0
2035,3344,0,1,0
2035,3358,1,0,0
2035,3359,1,0,0
2035,3361,0,1,0
2035,3411,1,0,0
2035,3412,1,0,0
2035,3413,1,0,0
2035,3414,1,0,0
2035,3415,1,0,0
2035,3416,1,0,0
2035,3417,1,0,0
2035,3418,1,0,0
2035,3419,1,0,0
2035,3420,1,0,0
2035,3421,1,0,0
2035,3422,1,0,0
2035,3423,1,0,0
2035,3424,1,0,0
2035,3425,1,0,0
2035,3426,1,0,0
2035,3427,1,0,0
2035,3428,1,0,0
2035,3429,1,0,0
2035,3430,1,0,0
2035,3431,1,0,0
2035,3432,1,0,0
2035,3433,1,0,0
2035,3434,1,0,0
2035,3435,1,0,0
2035,3436,1,0,0
2035,3437,1,0,0
2035,3438,1,0,0
2035,3439,1,0,0
2035,3440,1,0,0
2035,3441,1,0,0
2035,3442,1,0,0
2035,3443,1,0,0
2035,3444,1,0,0
2035,3445,1,0,0
2035,3446,1,0,0
2035,3447,1,0,0
2035,3448,1,0,0
2035,3449,1,0,0
2035,3450,1,0,0
2035,3451,1,0,0
2035,3452,1,0,0
2035,3453,1,0,0
2035,3454,1,0,0
2035,3455,1,0,0
2035,3456,1,0,0
2035,3457,1,0,0
2035,3459,1,0,0
2035,3468,1,0,0
2035,3469,1,0,0
2035,3471,1,0,0
2035,3480,1,0,0
2035,3481,1,0,0
2035,3483,1,0,0
2035,3491,1,0,0
2035,3492,1,0,0
2035,3493,1,0,0
2035,3494,1,0,0
2035,3495,1,0,0
2035,3496,1,0,0
2035,3497,1,0,0
2035,3498,1,0,0
2035,3499,1,0,0
2035,3500,1,0,0
2035,3501,1,0,0
2035,3502,1,0,0
2035,3503,1,0,0
2035,3504,1,0,0
2035,3505,1,0,0
2035,3506,1,0,0
2035,3507,1,0,0
2035,3508,1,0,0
2035,3509,1,0,0
2035,3510,1,0,0
2035,3511,1,0,0
2035,3512,1,0,0
2035,3513,1,0,0
2035,3514,1,0,0
2035,3515,1,0,0
2035,3537,1,0,0
2035,3538,1,0,0
2035,3539,1,0,0
2035,3550,1,0,0
2035,3551,1,0,0
2035,3552,1,0,0
2035,3553,1,0,0
2035,3554,1,0,0
2035,3555,1,0,0
2035,3556,1,0,0
2035,3557,1,0,0
2035,3558,1,0,0
2035,3559,1,0,0
2035,3560,1,0,0
2035,3561,1,0,0
2035,3562,1,0,0
2035,3563,1,0,0
2035,3564,1,0,0
2035,3565,1,0,0
2035,3566,1,0,0
2035,3567,1,0,0
2035,3568,1,0,0
2035,3569,1,0,0
2035,3570,1,0,0
2035,3571,1,0,0
2035,3572,1,0,0
2035,3573,1,0,0
2035,3574,1,0,0
2035,3575,1,0,0
2035,3576,1,0,0
2035,3577,1,0,0
2035,3578,1,0,0
2035,3579,1,0,0
2035,3580,1,0,0
2035,3581,1,0,0
2035,3582,1,0,0
2035,3583,1,0,0
2035,3584,1,0,0
2035,3585,1,0,0
2035,3586,1,0,0
2035,3587,1,0,0
2035,3588,1,0,0
2035,3589,1,0,0
2035,3590,1,0,0
2035,3591,1,0,0
2035,3592,1,0,0
2035,3593,1,0,0
2035,3594,1,0,0
2035,3595,1,0,0
2035,3596,1,0,0
2035,3597,1,0,0
2035,3598,1,0,0
2035,3599,1,0,0
2035,3600,1,0,0
2035,3601,1,0,0
2035,3602,1,0,0
2035,3603,1,0,0
2035,3604,1,0,0
2035,3605,1,0,0
2035,3606,1,0,0
2035,3607,1,0,0
2035,3608,1,0,0
2035,3609,1,0,0
2035,3610,1,0,0
2035,3611,1,0,0
2035,3612,1,0,0
2035,3613,1,0,0
2035,3614,1,0,0
2035,3615,1,0,0
2035,3616,1,0,0
2035,3617,1,0,0
2035,3618,1,0,0
2035,3619,1,0,0
2035,3620,1,0,0
2035,3621,1,0,0
2035,3622,1,0,0
2035,3623,1,0,0
2035,3624,1,0,0
2035,3625,1,0,0
2035,3626,1,0,0
2035,3627,1,0,0
2035,3628,1,0,0
2035,3629,1,0,0
2035,3631,1,0,0
2035,3632,1,0,0
2035,3644,1,0,0
2035,3645,1,0,0
2035,3697,1,0,0
2035,3698,1,0,0
2035,3699,1,0,0
2035,3700,1,0,0
2035,3701,1,0,0
2035,3702,1,0,0
2035,3703,1,0,0
2035,3704,1,0,0
2035,3713,1,0,0
2035,3714,1,0,0
2035,3715,1,0,0
2035,3716,1,0,0
2035,3717,1,0,0
2035,3718,1,0,0
2035,3719,1,0,0
2035,3720,1,0,0
2035,3721,1,0,0
2035,3722,1,0,0
2035,3723,1,0,0
2035,3724,1,0,0
2035,3725,1,0,0
2035,3726,1,0,0
2035,3727,1,0,0
2035,3728,1,0,0
2035,3729,1,0,0
2035,3730,1,0,0
2035,3731,1,0,0
2035,3737,1,0,0
2035,3738,1,0,0
2035,3739,1,0,0
2035,3741,1,0,0
2035,3747,1,0,0
2035,3748,1,0,0
2035,3749,1,0,0
2035,3750,1,0,0
2035,3751,1,0,0
2035,3752,1,0,0
2035,3753,1,0,0
2035,3754,1,0,0
2035,3755,1,0,0
2035,3756,1,0,0
2035,3757,1,0,0
2035,3758,1,0,0
2035,3759,1,0,0
2035,3760,1,0,0
2035,3761,1,0,0
2035,3762,1,0,0
2035,3763,1,0,0
2035,3764,1,0,0
2035,3765,1,0,0
2035,3766,1,0,0
2035,3767,1,0,0
2035,3768,1,0,0
2035,3769,1,0,0
2035,3770,1,0,0
2035,3771,1,0,0
2035,3772,1,0,0
2035,3773,1,0,0
2035,3774,1,0,0
2035,3775,1,0,0
2035,3776,1,0,0
2035,3777,1,0,0
2035,3778,1,0,0
2035,3779,1,0,0
2035,3780,1,0,0
2035,3781,1,0,0
2035,3782,1,0,0
2035,3783,1,0,0
2035,3786,1,0,0
2035,3787,1,0,0
2035,3788,1,0,0
2035,3789,1,0,0
2035,3790,1,0,0
2035,3791,1,0,0
2035,3792,1,0,0
2035,3793,1,0,0
2035,3794,1,0,0
2035,3795,1,0,0
2035,3796,1,0,0
2035,3797,1,0,0
2035,3798,1,0,0
2035,3799,1,0,0
2035,3800,1,0,0
2035,3801,1,0,0
2035,3802,1,0,0
2035,3806,1,0,0
2035,3807,1,0,0
2035,3808,1,0,0
2035,3809,1,0,0
2035,3810,1,0,0
2035,3811,1,0,0
2035,3812,1,0,0
2035,3813,1,0,0
2035,3814,1,0,0
2035,3815,1,0,0
2035,3816,1,0,0
2035,3817,1,0,0
2035,3818,1,0,0
2035,3819,1,0,0
2035,3820,1,0,0
2035,3821,1,0,0
2035,3822,1,0,0
2035,3823,1,0,0
2035,3824,1,0,0
2035,3825,1,0,0
2035,3826,1,0,0
2035,3827,1,0,0
2035,3828,1,0,0
2035,3829,1,0,0
2035,3830,1,0,0
2035,3831,1,0,0
2035,3832,1,0,0
2035,3833,1,0,0
2035,3834,1,0,0
2035,3835,1,0,0
2035,3836,1,0,0
2035,3837,1,0,0
2035,3838,1,0,0
2035,3839,1,0,0
2035,3840,1,0,0
2035,3841,1,0,0
2035,3842,1,0,0
2035,3843,1,0,0
